away,away_id,d_team,goalie,home,home_id,period,pp_status,scorer,type,x,y
3,13,14,8476883,4,14,3,even,8475760,GOAL,-71.0,5.0
4,13,14,8476883,4,14,3,pp,8476389,GOAL,-56.0,25.0
4,13,13,8466141,5,14,4,even,8478010,GOAL,-68.0,10.0
0,25,25,8470140,1,18,3,even,8477451,GOAL,72.0,16.0
0,12,12,8470320,1,30,1,pp,8470595,GOAL,-51.0,18.0
0,12,12,8470320,2,30,2,even,8475799,GOAL,79.0,3.0
0,12,12,8470320,3,30,2,pp,8470610,GOAL,80.0,2.0
0,12,12,8470320,4,30,2,even,8471476,GOAL,38.0,-4.0
0,12,12,8474152,5,30,2,even,8470595,GOAL,82.0,4.0
1,12,30,8471227,5,30,3,even,8476858,GOAL,80.0,2.0
1,12,12,8474152,6,30,3,even,8464989,GOAL,-56.0,6.0
2,12,30,8471227,6,30,3,pp,8478585,GOAL,63.0,16.0
0,21,21,8473575,1,16,1,even,8476979,GOAL,-52.0,-29.0
1,21,16,8475234,1,16,2,pp,8477492,GOAL,-65.0,-14.0
1,21,21,8473575,2,16,4,even,8473604,GOAL,81.0,3.0
0,15,15,8474651,1,24,1,pp,8474641,GOAL,62.0,-1.0
0,15,15,8474651,2,24,1,even,8476854,GOAL,82.0,4.0
0,15,15,8474651,3,24,2,even,8476483,GOAL,-71.0,-23.0
1,20,7,8473434,0,7,1,even,8477935,GOAL,-71.0,-5.0
2,20,7,8473434,0,7,1,even,8476873,GOAL,-54.0,-9.0
3,20,7,8473434,0,7,2,even,8470966,GOAL,37.0,-1.0
4,20,7,8473434,0,7,2,even,8477497,GOAL,63.0,-18.0
5,20,7,8475215,0,7,2,pp,8476462,GOAL,65.0,-21.0
5,20,20,8479496,1,7,3,even,8479268,GOAL,53.0,-32.0
1,5,4,8475852,0,4,1,pp,8473548,GOAL,82.0,9.0
1,5,5,8477465,1,4,2,even,8474161,GOAL,82.0,-1.0
1,5,5,8477465,2,4,2,even,8478439,GOAL,87.0,6.0
2,5,4,8475852,2,4,2,even,8476467,GOAL,-33.0,-15.0
3,5,4,8475852,2,4,2,even,8477839,GOAL,-78.0,-2.0
4,5,4,8475852,2,4,2,even,8477839,GOAL,-84.0,18.0
1,53,23,8474593,0,23,1,even,8479343,GOAL,84.0,-7.0
1,53,53,8475311,1,23,1,even,8469638,GOAL,-73.0,-2.0
2,53,23,8474593,1,23,3,sh,8474613,GOAL,62.0,0.0
1,4,6,8471695,0,6,1,pp,8474161,GOAL,-74.0,16.0
1,4,4,8479312,1,6,1,even,8474062,GOAL,85.0,7.0
1,4,4,8479312,2,6,1,even,8467407,GOAL,76.0,6.0
2,4,6,8471695,2,6,2,sh,8474627,GOAL,79.0,-2.0
2,4,4,8479312,3,6,3,even,8473419,GOAL,80.0,4.0
1,52,1,8471239,0,1,1,even,8479339,GOAL,-78.0,-2.0
2,52,1,8471239,0,1,2,sh,8476469,GOAL,52.0,4.0
2,52,52,8476945,1,1,2,even,8475151,GOAL,-72.0,3.0
3,52,1,8471239,1,1,3,even,8477940,GOAL,-77.0,5.0
3,52,52,8476945,2,1,3,even,8480002,GOAL,78.0,-4.0
1,21,29,8476914,0,29,1,even,8475197,GOAL,-85.0,7.0
2,21,29,8476914,0,29,1,even,8471262,GOAL,37.0,24.0
2,21,21,8473575,1,29,1,even,8476432,GOAL,54.0,10.0
2,21,21,8473575,2,29,2,even,8470598,GOAL,-78.0,3.0
2,21,21,8473575,3,29,2,pp,8478460,GOAL,-51.0,23.0
2,21,21,8473575,4,29,2,even,8470598,GOAL,-80.0,-7.0
3,21,29,8476914,4,29,3,pp,8476455,GOAL,-54.0,22.0
4,21,29,8476914,4,29,3,even,8471262,GOAL,-68.0,-27.0
4,21,21,8473575,5,29,4,even,8477495,GOAL,-81.0,8.0
1,7,9,8467950,0,9,1,even,8474618,GOAL,-33.0,-7.0
1,7,7,8475215,1,9,2,even,8476288,GOAL,-68.0,-5.0
1,7,7,8475215,2,9,2,even,8476288,GOAL,-78.0,-7.0
2,7,9,8467950,2,9,2,even,8477933,GOAL,85.0,-5.0
2,7,7,8475215,3,9,2,even,8478469,GOAL,-59.0,-15.0
3,7,9,8467950,3,9,3,even,8476293,GOAL,-81.0,2.0
1,54,17,8470657,0,17,1,even,8477949,GOAL,63.0,-11.0
2,54,17,8470657,0,17,2,sh,8475236,GOAL,-69.0,-2.0
3,54,17,8470657,0,17,2,even,8475236,GOAL,-63.0,-6.0
4,54,17,8470657,0,17,2,even,8477949,GOAL,-58.0,3.0
0,3,3,8468685,1,14,1,even,8476975,GOAL,73.0,3.0
0,3,3,8468685,2,14,1,even,8477454,GOAL,69.0,-1.0
0,3,3,8468685,3,14,2,even,8478519,GOAL,-73.0,-3.0
1,3,14,8476883,3,14,2,even,8475727,GOAL,66.0,11.0
1,3,3,8468685,4,14,2,even,8470543,GOAL,-66.0,11.0
1,3,3,8480382,5,14,2,even,8474870,GOAL,-69.0,12.0
2,3,14,8476883,5,14,3,even,8475692,GOAL,-57.0,-4.0
3,3,14,8476883,5,14,3,even,8475763,GOAL,-69.0,0.0
0,8,8,8479292,1,13,1,even,8476456,GOAL,-67.0,-10.0
0,8,8,8479292,2,13,2,even,8475760,GOAL,77.0,6.0
0,8,8,8479292,3,13,2,even,8474230,GOAL,72.0,2.0
0,8,8,8479292,4,13,3,even,8474149,GOAL,-83.0,23.0
0,8,8,8479292,5,13,3,sh,8476389,GOAL,-76.0,5.0
0,24,24,8476434,1,18,1,even,8475225,GOAL,59.0,3.0
0,24,24,8476434,2,18,1,even,8475793,GOAL,85.0,-3.0
0,24,24,8476434,3,18,2,sh,8475766,GOAL,-85.0,0.0
1,24,18,8471469,3,18,3,sh,8476483,GOAL,-81.0,-8.0
2,24,18,8471469,3,18,3,even,8476483,GOAL,-81.0,4.0
2,24,24,8476434,4,18,3,even,8478042,GOAL,84.0,-14.0
0,12,12,8474152,1,16,1,even,8476430,GOAL,-71.0,3.0
1,12,16,8475234,1,16,1,even,8476958,GOAL,39.0,-26.0
1,12,12,8474152,2,16,1,even,8469544,GOAL,-83.0,-8.0
2,12,16,8475234,2,16,2,sh,8468508,GOAL,-72.0,-1.0
3,12,16,8475234,2,16,3,pp,8478427,GOAL,80.0,1.0
1,2,22,8475660,0,22,3,pp,8474066,GOAL,-83.0,-1.0
1,2,2,8476444,1,22,3,even,8478402,GOAL,93.0,7.0
0,15,15,8475831,1,26,1,even,8470604,GOAL,-86.0,-7.0
1,15,26,8471734,1,26,2,even,8477944,GOAL,-88.0,6.0
1,15,15,8475831,2,26,2,even,8473453,GOAL,84.0,8.0
0,17,17,8477225,1,29,1,sh,8474685,GOAL,55.0,4.0
1,17,29,8475683,1,29,1,even,8471794,GOAL,-81.0,0.0
1,17,17,8477225,2,29,2,even,8477495,GOAL,-60.0,-13.0
1,17,17,8477225,3,29,2,even,8477495,GOAL,-81.0,-6.0
2,17,29,8475683,3,29,3,even,8476960,GOAL,-63.0,13.0
1,20,9,8477237,0,9,1,even,8477935,GOAL,-84.0,-6.0
2,20,9,8477237,0,9,3,even,8470162,GOAL,-80.0,-6.0
2,20,20,8479496,1,9,3,pp,8476419,GOAL,68.0,-3.0
1,24,25,8470140,0,25,1,even,8470612,GOAL,62.0,-15.0
1,24,24,8468011,1,25,3,pp,8476913,GOAL,-68.0,-1.0
1,24,24,8468011,2,25,3,pp,8473994,GOAL,-37.0,-12.0
0,30,30,8471227,1,23,1,even,8474584,GOAL,-87.0,7.0
1,30,23,8475195,1,23,1,even,8470610,GOAL,79.0,10.0
2,30,23,8475195,1,23,2,even,8464989,GOAL,-80.0,3.0
2,30,30,8471227,2,23,2,even,8469638,GOAL,73.0,9.0
3,30,23,8475195,2,23,2,even,8470595,GOAL,-82.0,-8.0
5,30,23,8475195,2,23,3,even,8475220,GOAL,72.0,4.0
0,16,16,8475234,1,6,1,sh,8478569,GOAL,67.0,-5.0
0,16,16,8475234,2,6,1,pp,8471276,GOAL,66.0,0.0
1,16,6,8471695,2,6,1,even,8473604,GOAL,-76.0,0.0
2,16,6,8471695,2,6,1,even,8476979,GOAL,-36.0,-16.0
3,16,6,8471695,2,6,2,even,8477401,GOAL,76.0,27.0
3,16,16,8475234,3,6,2,pp,8471276,GOAL,-71.0,-9.0
4,16,6,8471695,3,6,2,even,8478146,GOAL,43.0,-22.0
4,16,16,8475234,4,6,3,even,8477956,GOAL,74.0,-5.0
4,16,16,8475234,5,6,3,pp,8467407,GOAL,81.0,-7.0
4,16,16,8475234,6,6,3,even,8470041,GOAL,76.0,5.0
0,54,54,8470594,1,7,3,even,8477473,GOAL,79.0,0.0
1,54,7,8475215,1,7,3,even,8468674,GOAL,-96.0,-9.0
1,8,14,8475839,0,14,1,pp,8477476,GOAL,-62.0,14.0
1,8,8,8474550,1,14,1,pp,8474870,GOAL,72.0,24.0
2,8,14,8475839,1,14,2,even,8476851,GOAL,62.0,-14.0
2,8,8,8474550,2,14,3,even,8476453,GOAL,74.0,1.0
0,52,52,8476945,1,4,2,even,8473512,GOAL,71.0,29.0
0,52,52,8476945,2,4,2,even,8473584,GOAL,82.0,-16.0
1,52,4,8475852,2,4,3,pp,8479339,GOAL,64.0,23.0
0,53,53,8475311,1,21,1,even,8471260,GOAL,-79.0,-8.0
1,53,21,8473541,1,21,1,even,8477989,GOAL,79.0,4.0
1,53,53,8475311,2,21,1,even,8475197,GOAL,-35.0,30.0
1,53,53,8475311,3,21,1,even,8471262,GOAL,-63.0,16.0
2,53,21,8473541,3,21,2,even,8475209,GOAL,-65.0,-6.0
2,53,53,8475311,4,21,3,pp,8479370,GOAL,-76.0,2.0
2,53,53,8475311,5,21,3,even,8478420,GOAL,-85.0,-8.0
1,19,26,8471734,0,26,1,sh,8474145,GOAL,44.0,-10.0
2,19,26,8471734,0,26,1,even,8476892,GOAL,48.0,-19.0
2,19,19,8474596,1,26,2,even,8474563,GOAL,77.0,-3.0
3,19,26,8471734,1,26,2,even,8474565,GOAL,-78.0,-3.0
4,19,26,8471734,1,26,2,even,8477964,GOAL,-81.0,-1.0
5,19,26,8475789,1,26,3,even,8475765,GOAL,70.0,-14.0
6,19,26,8475789,1,26,3,even,8470803,GOAL,80.0,6.0
7,19,26,8475789,1,26,3,even,8475768,GOAL,61.0,-14.0
7,19,19,8474596,2,26,3,pp,8470606,GOAL,-81.0,-9.0
1,15,28,8474889,0,28,2,even,8473563,GOAL,72.0,19.0
0,5,5,8477465,1,10,1,even,8477953,GOAL,-77.0,-9.0
0,5,5,8477465,2,10,1,even,8475172,GOAL,-75.0,12.0
0,5,5,8477465,3,10,2,pp,8475172,GOAL,72.0,17.0
0,5,5,8477465,4,10,2,even,8478483,GOAL,58.0,-14.0
1,5,10,8475883,4,10,3,even,8471675,GOAL,63.0,7.0
2,5,10,8475883,4,10,3,even,8471887,GOAL,77.0,0.0
0,3,3,8468685,1,13,1,pp,8476456,GOAL,-80.0,-3.0
0,3,3,8468685,2,13,2,even,8478366,GOAL,74.0,-4.0
1,3,13,8466141,2,13,2,even,8475692,GOAL,-69.0,3.0
2,3,13,8466141,2,13,3,even,8476459,GOAL,71.0,5.0
2,3,3,8468685,3,13,3,even,8473465,GOAL,-58.0,31.0
3,3,13,8466141,3,13,3,even,8475763,GOAL,49.0,-29.0
0,1,1,8476234,1,18,1,even,8475218,GOAL,70.0,-8.0
1,1,18,8477424,1,18,1,even,8475222,GOAL,-36.0,23.0
2,1,18,8477424,1,18,2,even,8470619,GOAL,40.0,25.0
2,1,1,8476234,2,18,3,even,8475793,GOAL,79.0,8.0
0,30,30,8471227,1,22,2,even,8478402,GOAL,-82.0,-7.0
0,30,30,8471227,2,22,2,pp,8478402,GOAL,-56.0,25.0
1,30,22,8475660,2,22,3,even,8475745,GOAL,-82.0,4.0
1,30,30,8471227,3,22,3,pp,8477934,GOAL,74.0,-11.0
0,6,6,8471418,1,16,1,pp,8473573,GOAL,-81.0,5.0
1,6,16,8476341,1,16,3,even,8465009,GOAL,59.0,1.0
1,6,6,8471418,2,16,3,pp,8474141,GOAL,-51.0,-20.0
1,6,6,8471418,3,16,3,even,8470607,GOAL,-49.0,5.0
1,2,20,8469608,0,20,1,even,8475181,GOAL,37.0,21.0
2,2,20,8469608,0,20,1,even,8470187,GOAL,36.0,-28.0
2,2,2,8476444,1,20,1,even,8476346,GOAL,-82.0,-27.0
3,2,20,8469608,1,20,1,even,8474586,GOAL,79.0,7.0
4,2,20,8469608,1,20,2,even,8475314,GOAL,-74.0,-12.0
4,2,2,8476444,2,20,3,even,8470966,GOAL,-87.0,-1.0
0,25,25,8470140,1,5,1,pp,8471887,GOAL,61.0,-13.0
0,25,25,8470140,2,5,1,even,8476467,GOAL,56.0,10.0
1,25,5,8479193,2,5,2,pp,8471228,GOAL,85.0,-12.0
0,23,23,8474593,1,53,2,pp,8475171,GOAL,-51.0,-22.0
0,12,12,8474152,1,3,1,even,8475692,GOAL,-82.0,-9.0
1,12,3,8480382,1,3,1,even,8476882,GOAL,78.0,-1.0
1,12,12,8474152,2,3,2,pp,8476918,GOAL,81.0,7.0
2,12,3,8480382,2,3,2,even,8470740,GOAL,-82.0,-8.0
2,12,12,8474152,3,3,2,pp,8476480,GOAL,38.0,-23.0
3,12,3,8480382,3,3,3,pp,8476437,GOAL,46.0,16.0
3,12,12,8474152,4,3,3,even,8476918,GOAL,-81.0,-19.0
1,54,4,8475852,0,4,1,pp,8475287,GOAL,88.0,-12.0
1,54,54,8470594,1,4,2,even,8473512,GOAL,61.0,11.0
2,54,4,8475852,1,4,3,pp,8476448,GOAL,76.0,-15.0
2,54,54,8470594,2,4,3,pp,8474190,GOAL,-82.0,-9.0
3,54,4,8475852,2,4,3,even,8477846,GOAL,66.0,14.0
0,52,52,8476945,1,15,1,pp,8471214,GOAL,-57.0,-20.0
1,52,15,8475831,1,15,1,pp,8477940,GOAL,77.0,-3.0
1,52,52,8476945,2,15,2,even,8471214,GOAL,85.0,8.0
2,52,15,8475831,2,15,3,even,8479339,GOAL,80.0,16.0
2,52,52,8476945,3,15,4,even,8475744,GOAL,74.0,1.0
1,8,29,8475683,0,29,1,even,8475848,GOAL,-81.0,6.0
1,8,8,8479292,1,29,1,even,8473422,GOAL,84.0,2.0
1,8,8,8479292,2,29,1,pp,8477505,GOAL,81.0,-1.0
1,8,8,8479292,3,29,1,pp,8477495,GOAL,37.0,16.0
1,8,8,8479292,4,29,2,even,8476432,GOAL,-82.0,-1.0
2,8,29,8475683,4,29,2,even,8477494,GOAL,70.0,-1.0
2,8,8,8479292,5,29,3,even,8474013,GOAL,39.0,14.0
1,9,13,8466141,0,13,1,even,8475168,GOAL,58.0,-20.0
2,9,13,8466141,0,13,1,even,8475175,GOAL,79.0,-1.0
2,9,9,8467950,1,13,2,even,8474149,GOAL,64.0,12.0
2,9,9,8467950,2,13,2,even,8476875,GOAL,54.0,17.0
3,9,13,8466141,2,13,3,even,8475175,GOAL,68.0,-3.0
3,9,9,8467950,3,13,3,even,8476456,GOAL,-79.0,1.0
4,9,13,8466141,3,13,3,even,8475168,GOAL,66.0,-23.0
5,9,13,8466141,3,13,3,even,8476419,GOAL,78.0,-5.0
1,19,24,8476434,0,24,1,even,8474145,GOAL,-65.0,-8.0
2,19,24,8476434,0,24,2,even,8477964,GOAL,81.0,-2.0
2,19,19,8474596,1,24,2,even,8470621,GOAL,-79.0,7.0
3,19,24,8476434,1,24,2,even,8471743,GOAL,77.0,5.0
3,19,19,8474596,2,24,3,even,8474683,GOAL,48.0,-29.0
4,19,24,8476434,2,24,3,even,8473534,GOAL,-59.0,6.0
0,23,23,8475195,1,26,2,even,8475726,GOAL,68.0,-3.0
0,23,23,8475195,2,26,2,even,8471685,GOAL,80.0,38.0
0,23,23,8475195,3,26,3,even,8476871,GOAL,-84.0,-9.0
1,17,28,8474889,0,28,1,even,8470110,GOAL,-60.0,0.0
1,17,17,8470657,1,28,1,even,8475820,GOAL,82.0,-6.0
1,17,17,8470657,2,28,1,even,8470611,GOAL,85.0,4.0
1,17,17,8470657,3,28,2,even,8478099,GOAL,-79.0,-1.0
2,17,28,8474889,3,28,2,even,8474679,GOAL,85.0,-2.0
2,17,17,8470657,4,28,3,pp,8478414,GOAL,72.0,-3.0
3,17,28,8474889,4,28,3,even,8468083,GOAL,-79.0,11.0
1,6,12,8470320,0,12,1,even,8473419,GOAL,88.0,-6.0
1,6,6,8471695,1,12,2,pp,8478427,GOAL,46.0,-24.0
1,6,6,8471695,2,12,2,pp,8476882,GOAL,61.0,-16.0
1,6,6,8471695,3,12,2,even,8468508,GOAL,86.0,3.0
1,6,6,8471695,4,12,3,sh,8476934,GOAL,-81.0,2.0
2,6,12,8470320,4,12,3,even,8476891,GOAL,66.0,15.0
3,6,12,8470320,4,12,3,even,8477956,GOAL,66.0,-18.0
4,6,12,8470320,4,12,3,even,8478046,GOAL,80.0,7.0
5,6,12,8470320,4,12,3,pp,8477956,GOAL,68.0,25.0
1,25,8,8474550,0,8,1,even,8476889,GOAL,80.0,0.0
1,25,25,8470140,1,8,1,even,8477476,GOAL,-64.0,-16.0
1,25,25,8470140,2,8,2,pp,8477476,GOAL,77.0,1.0
1,25,25,8470140,3,8,2,pp,8475848,GOAL,86.0,11.0
2,25,8,8474550,3,8,2,pp,8473994,GOAL,-79.0,-1.0
2,25,25,8470140,4,8,3,pp,8477957,GOAL,-79.0,-1.0
0,9,9,8477237,1,14,1,sh,8476468,GOAL,65.0,5.0
1,9,14,8476883,1,14,1,even,8475175,GOAL,-73.0,4.0
2,9,14,8476883,1,14,1,pp,8476288,GOAL,-57.0,-14.0
3,9,14,8476883,1,14,1,even,8471768,GOAL,-73.0,6.0
3,9,9,8477237,2,14,2,pp,8476468,GOAL,-77.0,7.0
4,9,14,8476883,2,14,2,pp,8468483,GOAL,65.0,11.0
5,9,14,8476883,2,14,2,even,8474884,GOAL,74.0,13.0
5,9,9,8477237,3,14,2,even,8476468,GOAL,-66.0,7.0
6,9,14,8476883,3,14,2,even,8474578,GOAL,74.0,32.0
7,9,14,8469514,3,14,3,even,8474884,GOAL,-66.0,-11.0
7,9,9,8477237,4,14,3,even,8474151,GOAL,72.0,5.0
0,52,52,8474636,1,18,1,even,8477942,GOAL,67.0,0.0
0,52,52,8474636,2,18,1,sh,8475766,GOAL,67.0,-21.0
0,52,52,8474636,3,18,1,even,8478042,GOAL,76.0,3.0
1,52,18,8471469,3,18,3,sh,8478398,GOAL,-81.0,0.0
1,21,30,8471227,0,30,1,even,8477456,GOAL,66.0,-27.0
1,21,21,8473575,1,30,2,sh,8469459,GOAL,69.0,5.0
2,21,30,8471227,1,30,2,even,8477507,GOAL,-47.0,3.0
3,21,30,8471227,1,30,3,even,8477492,GOAL,80.0,-19.0
4,21,30,8471227,1,30,3,pp,8477456,GOAL,64.0,-8.0
5,21,30,8471227,1,30,3,pp,8479370,GOAL,79.0,-6.0
0,22,22,8475660,1,20,2,even,8476346,GOAL,78.0,1.0
0,26,26,8475789,1,53,1,even,8479343,GOAL,81.0,-10.0
0,26,26,8475789,2,53,1,even,8476393,GOAL,76.0,18.0
0,26,26,8475789,3,53,2,sh,8477989,GOAL,-53.0,18.0
1,26,53,8478499,3,53,2,even,8476871,GOAL,49.0,-6.0
2,26,53,8478499,3,53,3,even,8470604,GOAL,-77.0,2.0
3,26,53,8478499,3,53,3,even,8470604,GOAL,-67.0,4.0
0,25,25,8470140,1,10,1,even,8475172,GOAL,-73.0,3.0
0,25,25,8470140,2,10,1,even,8474037,GOAL,-77.0,0.0
1,25,10,8475883,2,10,1,sh,8473994,GOAL,72.0,4.0
2,25,10,8475883,2,10,1,even,8476889,GOAL,76.0,-4.0
3,25,10,8475883,2,10,2,even,8475794,GOAL,-78.0,0.0
4,25,10,8470147,2,10,2,even,8477461,GOAL,-72.0,21.0
4,25,25,8470140,3,10,3,even,8474037,GOAL,-79.0,6.0
4,25,25,8470140,4,10,3,pp,8474037,GOAL,-78.0,-4.0
5,25,10,8470147,4,10,3,even,8476439,GOAL,72.0,27.0
5,25,25,8470140,5,10,3,even,8466139,GOAL,-66.0,1.0
1,5,3,8480382,0,3,2,even,8475810,GOAL,-69.0,18.0
2,5,3,8480382,0,3,2,even,8475772,GOAL,-73.0,8.0
2,5,5,8479193,1,3,3,pp,8475184,GOAL,-81.0,1.0
2,5,5,8479193,2,3,3,even,8475855,GOAL,-78.0,2.0
3,5,3,8480382,2,3,3,even,8474176,GOAL,86.0,-6.0
3,5,5,8479193,3,3,3,pp,8476459,GOAL,-85.0,5.0
3,5,5,8479193,4,3,4,even,8476459,GOAL,86.0,-8.0
1,1,54,8470594,0,54,1,sh,8476399,GOAL,76.0,9.0
2,1,54,8470594,0,54,1,even,8480002,GOAL,73.0,-1.0
3,1,54,8470594,0,54,2,even,8471233,GOAL,-64.0,-3.0
4,1,54,8470594,0,54,2,even,8476474,GOAL,-76.0,0.0
4,1,1,8476234,1,54,2,pp,8475287,GOAL,83.0,0.0
4,1,1,8476234,2,54,2,even,8476525,GOAL,35.0,-27.0
5,1,54,8476509,2,54,3,even,8476399,GOAL,75.0,-18.0
6,1,54,8476509,2,54,3,even,8473546,GOAL,80.0,3.0
7,1,54,8476509,2,54,3,pp,8475151,GOAL,77.0,19.0
8,1,54,8476509,2,54,3,even,8475791,GOAL,86.0,-6.0
8,1,1,8476234,3,54,3,pp,8475287,GOAL,-85.0,5.0
0,23,23,8474593,1,24,1,even,8477986,GOAL,-81.0,14.0
0,23,23,8474593,2,24,2,even,8466251,GOAL,-62.0,-16.0
0,23,23,8474593,3,24,3,pp,8477986,GOAL,81.0,-6.0
1,10,7,8475215,0,7,1,even,8474037,GOAL,-88.0,20.0
2,10,7,8475215,0,7,1,even,8474037,GOAL,-52.0,8.0
2,10,10,8470147,1,7,1,sh,8477933,GOAL,79.0,-2.0
3,10,7,8475215,1,7,2,even,8476941,GOAL,34.0,-3.0
4,10,7,8475215,1,7,2,pp,8475098,GOAL,81.0,-4.0
4,10,10,8470147,2,7,2,pp,8469506,GOAL,-79.0,2.0
0,15,15,8475831,1,2,1,even,8475754,GOAL,77.0,-1.0
1,15,2,8476444,1,2,1,even,8474189,GOAL,-52.0,23.0
2,15,2,8476444,1,2,1,even,8471698,GOAL,-72.0,10.0
2,15,15,8475831,2,2,1,even,8471217,GOAL,75.0,7.0
3,15,2,8476444,2,2,1,even,8475200,GOAL,-74.0,-14.0
4,15,2,8476444,2,2,2,even,8477444,GOAL,75.0,-4.0
5,15,2,8476444,2,2,2,pp,8473563,GOAL,77.0,-1.0
6,15,2,8470860,2,2,3,sh,8474590,GOAL,-67.0,1.0
6,15,15,8475831,3,2,3,even,8477506,GOAL,50.0,-26.0
1,29,4,8475852,0,4,1,even,8477416,GOAL,79.0,13.0
2,29,4,8475852,0,4,1,even,8476432,GOAL,81.0,-6.0
2,29,29,8475683,1,4,1,even,8473512,GOAL,-71.0,-21.0
3,29,4,8475852,1,4,1,even,8474715,GOAL,79.0,-3.0
3,29,29,8475683,2,4,2,pp,8476906,GOAL,90.0,0.0
4,29,4,8475852,2,4,2,even,8474715,GOAL,-62.0,21.0
4,29,29,8475683,3,4,2,even,8473584,GOAL,39.0,2.0
0,5,5,8477465,1,8,1,even,8477476,GOAL,-75.0,2.0
0,5,5,8477465,2,8,1,pp,8474038,GOAL,-79.0,1.0
1,5,8,8474550,2,8,1,even,8473548,GOAL,80.0,-5.0
2,5,8,8474550,2,8,1,even,8471887,GOAL,74.0,-10.0
3,5,8,8474550,2,8,2,pp,8471215,GOAL,-61.0,25.0
3,5,5,8477465,3,8,2,even,8475235,GOAL,70.0,-3.0
4,5,8,8474550,3,8,3,even,8471887,GOAL,77.0,-3.0
0,6,6,8471418,1,13,1,even,8477932,GOAL,-83.0,-5.0
0,6,6,8471418,2,13,1,even,8475760,GOAL,-79.0,3.0
0,6,6,8471418,3,13,2,pp,8476389,GOAL,71.0,-18.0
1,21,19,8474596,0,19,1,even,8477492,GOAL,-69.0,-21.0
2,21,19,8474596,0,19,1,even,8477492,GOAL,-80.0,-6.0
2,21,21,8473575,1,19,2,even,8476441,GOAL,-49.0,0.0
3,21,19,8474596,1,19,2,even,8478420,GOAL,82.0,-12.0
1,16,52,8476945,0,52,1,even,8476438,GOAL,66.0,-19.0
1,16,16,8476341,1,52,1,even,8471669,GOAL,-81.0,-5.0
1,16,16,8476341,2,52,1,even,8476469,GOAL,-80.0,2.0
1,16,16,8476341,3,52,1,even,8478458,GOAL,-74.0,20.0
1,16,16,8475234,4,52,1,even,8473412,GOAL,-56.0,-6.0
1,16,16,8475234,5,52,1,even,8478398,GOAL,-81.0,-3.0
2,16,52,8476945,5,52,2,even,8469544,GOAL,-81.0,-4.0
0,18,18,8471469,1,53,2,even,8477989,GOAL,27.0,39.0
1,18,53,8475311,1,53,2,even,8475176,GOAL,82.0,9.0
1,18,18,8471469,2,53,2,even,8475171,GOAL,-60.0,-15.0
2,18,53,8475311,2,53,3,even,8474068,GOAL,-75.0,4.0
3,18,53,8475311,2,53,3,even,8477942,GOAL,-63.0,-5.0
0,17,17,8477225,1,26,1,even,8476983,GOAL,-35.0,23.0
1,17,26,8471734,1,26,3,pp,8474679,GOAL,86.0,-5.0
1,17,17,8477225,2,26,3,pp,8471685,GOAL,-96.0,-1.0
1,17,17,8477225,3,26,3,even,8475726,GOAL,-78.0,4.0
0,2,2,8470860,1,15,1,pp,8471698,GOAL,-75.0,2.0
1,2,15,8474651,1,15,2,pp,8478445,GOAL,-73.0,-10.0
1,2,2,8470860,2,15,2,sh,8473563,GOAL,85.0,-7.0
1,2,2,8470860,3,15,2,even,8471702,GOAL,70.0,21.0
1,2,2,8470860,4,15,3,pp,8475163,GOAL,-80.0,0.0
1,2,2,8470860,5,15,3,even,8477944,GOAL,-74.0,-3.0
2,2,15,8474651,5,15,3,pp,8475754,GOAL,70.0,-1.0
3,2,15,8474651,5,15,3,even,8475166,GOAL,74.0,12.0
1,25,9,8467950,0,9,1,pp,8475794,GOAL,-70.0,9.0
1,25,25,8471750,1,9,3,even,8468483,GOAL,69.0,-12.0
1,25,25,8471750,2,9,3,even,8475168,GOAL,86.0,-6.0
2,25,9,8467950,2,9,3,even,8475752,GOAL,-72.0,1.0
2,25,25,8471750,3,9,4,even,8474884,GOAL,-69.0,24.0
1,18,21,8473575,0,21,1,even,8476925,GOAL,69.0,12.0
1,18,18,8477424,1,21,1,even,8477492,GOAL,-37.0,-7.0
1,18,18,8477424,2,21,2,even,8476455,GOAL,82.0,1.0
2,18,21,8473575,2,21,2,even,8476887,GOAL,-81.0,0.0
3,18,21,8473575,2,21,2,even,8476925,GOAL,-60.0,19.0
1,28,20,8469608,0,20,1,even,8475169,GOAL,38.0,16.0
1,28,28,8474889,1,20,1,even,8471426,GOAL,-76.0,3.0
1,28,28,8474889,2,20,2,even,8476873,GOAL,78.0,-10.0
2,28,20,8469608,2,20,2,even,8475169,GOAL,-78.0,6.0
2,28,28,8474889,3,20,2,even,8476346,GOAL,58.0,-1.0
3,28,20,8469608,3,20,2,even,8478099,GOAL,-69.0,-32.0
4,28,20,8469608,3,20,2,even,8475169,GOAL,-84.0,-6.0
5,28,20,8469608,3,20,2,even,8476881,GOAL,-84.0,1.0
6,28,20,8469608,3,20,3,even,8475169,GOAL,84.0,3.0
6,28,28,8474889,4,20,3,even,8475907,GOAL,-84.0,7.0
0,17,17,8470657,1,24,1,even,8477941,GOAL,79.0,-4.0
1,17,24,8476434,1,24,1,even,8471242,GOAL,-76.0,-7.0
1,17,17,8470657,2,24,2,even,8474683,GOAL,-80.0,-4.0
2,17,24,8476434,2,24,2,even,8474679,GOAL,78.0,-7.0
2,17,17,8470657,3,24,2,even,8470621,GOAL,-83.0,-6.0
