away,d_team,goalie,home,period,pp_status,shooter,type,x,y
6,13,8473503,13,1,even,8476792,SHOT,43.0,23.0
6,6,8471418,13,1,even,8471735,SHOT,-40.0,-31.0
6,6,8471418,13,1,even,8478843,SHOT,-39.0,24.0
6,13,8473503,13,1,even,8478046,SHOT,78.0,5.0
6,6,8471418,13,2,even,8478843,SHOT,67.0,8.0
6,6,8471418,13,2,even,8471735,SHOT,26.0,33.0
6,13,8473503,13,2,even,8471276,SHOT,-44.0,38.0
6,6,8471418,13,2,even,8479553,SHOT,73.0,21.0
6,13,8473503,13,2,even,8474739,SHOT,-48.0,0.0
6,13,8473503,13,2,even,8467407,SHOT,-74.0,-1.0
6,13,8473503,13,2,even,8474739,SHOT,-72.0,-5.0
6,13,8473503,13,2,even,8476191,SHOT,-58.0,25.0
6,13,8473503,13,2,even,8478569,SHOT,-50.0,-10.0
6,6,8471418,13,2,even,8475796,SHOT,46.0,-23.0
6,13,8473503,13,2,even,8478046,SHOT,-47.0,20.0
6,13,8473503,13,2,even,8474062,SHOT,-72.0,3.0
6,6,8471418,13,2,even,8477955,SHOT,54.0,0.0
6,6,8471418,13,2,even,8471735,SHOT,42.0,22.0
6,6,8471418,13,2,sh,8468001,SHOT,49.0,-16.0
6,13,8473503,13,2,pp,8476792,SHOT,-61.0,17.0
6,13,8473503,13,2,pp,8474207,SHOT,-38.0,-19.0
6,6,8471418,13,2,even,8477932,SHOT,81.0,-17.0
6,6,8471418,13,2,even,8478366,SHOT,82.0,2.0
6,13,8473503,13,2,even,8470041,SHOT,-55.0,21.0
6,13,8473503,13,2,even,8476792,SHOT,-45.0,-27.0
6,6,8471418,13,3,even,8477493,SHOT,-84.0,18.0
6,13,8473503,13,3,even,8470041,SHOT,83.0,40.0
6,13,8473503,13,3,even,8477956,SHOT,35.0,-16.0
6,13,8473503,13,3,pp,8476792,SHOT,55.0,2.0
6,13,8473503,13,3,pp,8476792,SHOT,55.0,-23.0
6,6,8471418,13,3,sh,8474098,SHOT,-74.0,11.0
6,6,8471418,13,3,sh,8468001,SHOT,-85.0,-23.0
6,13,8473503,13,3,even,8477956,SHOT,40.0,-17.0
6,13,8473503,13,3,even,8478046,SHOT,77.0,-1.0
6,13,8473503,13,3,even,8476374,SHOT,65.0,-19.0
6,13,8473503,13,3,even,8470041,SHOT,32.0,-33.0
6,6,8471418,13,3,even,8476875,SHOT,-53.0,-19.0
6,6,8471418,13,3,even,8476875,SHOT,-36.0,-20.0
6,13,8473503,13,3,pp,8476891,SHOT,42.0,-22.0
6,6,8471418,13,3,sh,8474098,SHOT,46.0,39.0
6,13,8473503,13,3,pp,8474062,SHOT,60.0,-3.0
6,6,8471418,13,3,even,8477955,SHOT,65.0,36.0
6,13,8473503,13,3,even,8478046,SHOT,87.0,-15.0
6,13,8473503,13,3,even,8473419,SHOT,48.0,5.0
6,13,8473503,13,3,even,8470041,SHOT,73.0,5.0
6,13,8473503,13,3,even,8478046,SHOT,84.0,-16.0
6,13,8473503,13,3,even,8476792,SHOT,36.0,-24.0
6,13,8473503,13,3,even,8470041,SHOT,70.0,0.0
6,13,8473503,13,3,even,8477956,SHOT,64.0,36.0
6,13,8473503,13,3,even,8477956,SHOT,71.0,28.0
6,6,8471418,13,3,even,8476389,SHOT,-66.0,23.0
6,13,8473503,13,3,even,8476792,SHOT,39.0,3.0
6,13,8473503,13,3,even,8467407,SHOT,81.0,1.0
21,21,8473575,19,1,even,8470803,SHOT,18.0,-34.0
21,19,8474596,19,1,even,8476442,SHOT,-85.0,-19.0
21,21,8473575,19,1,even,8475170,SHOT,85.0,-13.0
21,21,8473575,19,1,even,8475765,SHOT,46.0,-1.0
21,21,8473575,19,1,even,8475768,SHOT,61.0,-2.0
21,21,8473575,19,1,even,8470257,SHOT,60.0,14.0
21,21,8473575,19,1,pp,8474565,SHOT,54.0,17.0
21,19,8474596,19,1,even,8476952,SHOT,-82.0,-7.0
21,19,8474596,19,1,even,8476455,SHOT,-65.0,-29.0
21,21,8473575,19,1,even,8476892,SHOT,48.0,-13.0
21,21,8473575,19,1,even,8475765,SHOT,80.0,-10.0
21,21,8473575,19,1,even,8478407,SHOT,73.0,31.0
21,19,8474596,19,1,even,8474660,SHOT,-37.0,5.0
21,19,8474596,19,1,even,8471260,SHOT,-80.0,-10.0
21,21,8473575,19,1,even,8473534,SHOT,64.0,29.0
21,21,8473575,19,1,even,8475765,SHOT,58.0,19.0
21,21,8473575,19,1,sh,8476892,SHOT,-92.0,-11.0
21,21,8473575,19,1,even,8475170,SHOT,73.0,29.0
21,19,8474596,19,1,even,8476455,SHOT,-3.0,34.0
21,21,8473575,19,2,even,8474125,SHOT,-44.0,-25.0
21,19,8474596,19,2,even,8476455,SHOT,41.0,-1.0
21,21,8473575,19,2,even,8476436,SHOT,-66.0,-26.0
21,21,8473575,19,2,even,8473534,SHOT,68.0,-31.0
21,21,8473575,19,2,even,8473534,SHOT,-52.0,1.0
21,19,8474596,19,2,even,8471262,SHOT,11.0,-28.0
21,21,8473575,19,2,even,8475765,SHOT,-43.0,15.0
21,19,8474596,19,2,even,8477492,SHOT,74.0,16.0
21,21,8473575,19,2,even,8476892,SHOT,-60.0,30.0
21,19,8474596,19,2,even,8479370,SHOT,65.0,-11.0
21,21,8473575,19,2,even,8474125,SHOT,-82.0,-18.0
21,19,8474596,19,2,even,8474660,SHOT,76.0,23.0
21,21,8473575,19,2,even,8475765,SHOT,-73.0,-13.0
21,19,8474596,19,2,even,8474660,SHOT,-36.0,-16.0
21,19,8474596,19,2,even,8477413,SHOT,73.0,23.0
21,19,8474596,19,2,sh,8471260,SHOT,78.0,17.0
21,21,8473575,19,2,pp,8475765,SHOT,-77.0,1.0
21,21,8473575,19,3,pp,8470257,SHOT,52.0,-2.0
21,21,8473575,19,3,pp,8478373,SHOT,66.0,-9.0
21,19,8474596,19,3,sh,8479370,SHOT,-82.0,7.0
21,19,8474596,19,3,sh,8477456,SHOT,-56.0,13.0
21,21,8473575,19,3,pp,8475768,SHOT,75.0,-13.0
21,21,8473575,19,3,pp,8475768,SHOT,64.0,32.0
21,21,8473575,19,3,pp,8478373,SHOT,83.0,-12.0
21,21,8473575,19,3,pp,8476441,SHOT,49.0,33.0
21,21,8473575,19,3,pp,8478407,SHOT,37.0,27.0
21,19,8474596,19,3,sh,8478420,SHOT,-57.0,-20.0
21,19,8474596,19,3,sh,8477507,SHOT,-37.0,-14.0
21,21,8473575,19,3,pp,8475170,SHOT,77.0,-12.0
21,21,8473575,19,3,pp,8476892,SHOT,80.0,-18.0
21,21,8473575,19,3,pp,8475768,SHOT,78.0,0.0
21,21,8473575,19,3,pp,8470257,SHOT,75.0,22.0
21,21,8473575,19,3,pp,8470803,SHOT,80.0,-1.0
21,21,8473575,19,3,pp,8473534,SHOT,79.0,-18.0
21,19,8474596,19,3,sh,8474660,SHOT,-40.0,29.0
21,21,8473575,19,3,pp,8474565,SHOT,37.0,-21.0
21,21,8473575,19,3,pp,8476436,SHOT,69.0,-6.0
21,21,8473575,19,3,pp,8474565,SHOT,41.0,-23.0
21,21,8473575,19,3,pp,8475170,SHOT,76.0,0.0
21,21,8473575,19,3,pp,8475765,SHOT,69.0,-10.0
21,21,8473575,19,3,pp,8476892,SHOT,42.0,-16.0
21,21,8473575,19,3,pp,8475765,SHOT,41.0,-17.0
21,21,8473575,19,3,pp,8475170,SHOT,74.0,14.0
21,21,8473575,19,3,pp,8475768,SHOT,86.0,-8.0
16,52,8476945,52,1,pp,8473573,SHOT,83.0,-7.0
16,52,8476945,52,1,even,8469544,SHOT,49.0,-29.0
16,16,8476341,52,1,even,8476885,SHOT,-37.0,26.0
16,52,8476945,52,1,even,8473604,SHOT,39.0,-5.0
16,52,8476945,52,1,even,8478146,SHOT,74.0,20.0
16,16,8476341,52,1,even,8479339,SHOT,-79.0,-2.0
16,16,8476341,52,1,even,8478398,SHOT,-77.0,11.0
16,52,8476945,52,1,even,8476430,SHOT,63.0,-7.0
16,52,8476945,52,1,even,8480172,SHOT,31.0,-2.0
16,52,8476945,52,1,pp,8476979,SHOT,41.0,-21.0
16,52,8476945,52,1,pp,8476979,SHOT,41.0,0.0
16,16,8475234,52,1,even,8474574,SHOT,-35.0,12.0
16,16,8475234,52,1,even,8477504,SHOT,-36.0,-20.0
16,52,8476945,52,1,even,8478146,SHOT,85.0,8.0
16,52,8476945,52,1,even,8476430,SHOT,80.0,-4.0
16,16,8475234,52,1,even,8479293,SHOT,-80.0,2.0
16,16,8475234,52,1,even,8476885,SHOT,-38.0,21.0
16,16,8475234,52,1,even,8473618,SHOT,-77.0,-6.0
16,52,8476945,52,2,even,8474141,SHOT,-66.0,24.0
16,52,8476945,52,2,even,8473604,SHOT,-81.0,-2.0
16,52,8476945,52,2,even,8477951,SHOT,-59.0,16.0
16,16,8475234,52,2,even,8476885,SHOT,36.0,-19.0
16,16,8475234,52,2,even,8470834,SHOT,-45.0,-31.0
16,16,8475234,52,2,even,8479339,SHOT,62.0,-5.0
16,16,8475234,52,2,even,8477448,SHOT,70.0,11.0
16,52,8476945,52,2,even,8476438,SHOT,-81.0,3.0
16,52,8476945,52,2,even,8476473,SHOT,-36.0,28.0
16,16,8475234,52,2,even,8474574,SHOT,45.0,-4.0
16,52,8476945,52,2,even,8478146,SHOT,-73.0,4.0
16,16,8475234,52,2,pp,8471218,SHOT,52.0,-15.0
16,16,8475234,52,2,even,8474574,SHOT,40.0,19.0
16,16,8475234,52,2,even,8473618,SHOT,74.0,-7.0
16,16,8475234,52,2,even,8473618,SHOT,70.0,32.0
16,52,8476945,52,2,pp,8476979,SHOT,-61.0,20.0
16,52,8476945,52,2,sh,8478146,SHOT,-72.0,25.0
16,16,8475234,52,2,pp,8470834,SHOT,63.0,-18.0
16,16,8475234,52,3,pp,8473412,SHOT,-10.0,38.0
16,16,8475234,52,3,pp,8473618,SHOT,-38.0,4.0
16,16,8475234,52,3,pp,8478458,SHOT,-57.0,20.0
16,52,8476945,52,3,sh,8477401,SHOT,41.0,-1.0
16,52,8476945,52,3,sh,8473573,SHOT,45.0,12.0
16,16,8475234,52,3,pp,8470834,SHOT,-38.0,16.0
16,16,8475234,52,3,pp,8471218,SHOT,-63.0,31.0
16,16,8475234,52,3,pp,8471218,SHOT,-64.0,22.0
16,16,8475234,52,3,pp,8471218,SHOT,-57.0,23.0
16,16,8475234,52,3,pp,8471669,SHOT,-80.0,0.0
16,16,8475234,52,3,pp,8470834,SHOT,-30.0,21.0
16,16,8475234,52,3,pp,8478398,SHOT,-72.0,1.0
16,16,8475234,52,3,pp,8479339,SHOT,-59.0,26.0
16,16,8475234,52,3,pp,8479339,SHOT,-63.0,39.0
16,52,8476945,52,3,sh,8469544,SHOT,56.0,-30.0
16,52,8476945,52,3,sh,8473604,SHOT,42.0,25.0
16,16,8475234,52,3,pp,8473412,SHOT,-75.0,-14.0
16,52,8476945,52,3,sh,8476979,SHOT,54.0,24.0
16,52,8476945,52,3,sh,8476979,SHOT,51.0,20.0
16,16,8475234,52,3,pp,8476885,SHOT,-36.0,24.0
16,16,8475234,52,3,pp,8478398,SHOT,-38.0,-14.0
16,52,8476945,52,3,sh,8476473,SHOT,38.0,1.0
18,18,8471469,53,1,even,8479343,SHOT,84.0,34.0
18,18,8471469,53,1,even,8471274,SHOT,40.0,-16.0
18,53,8475311,53,1,even,8477942,SHOT,-78.0,5.0
18,53,8475311,53,1,even,8477942,SHOT,-82.0,-5.0
18,53,8475311,53,1,even,8476925,SHOT,-77.0,-5.0
18,18,8471469,53,1,even,8477943,SHOT,65.0,34.0
18,53,8475311,53,1,even,8475868,SHOT,-78.0,17.0
18,18,8471469,53,1,even,8479345,SHOT,37.0,25.0
18,18,8471469,53,1,even,8479345,SHOT,43.0,5.0
18,53,8475311,53,1,even,8475766,SHOT,-78.0,38.0
18,18,8471469,53,1,pp,8475171,SHOT,51.0,-4.0
18,18,8471469,53,1,pp,8477989,SHOT,76.0,4.0
18,53,8475311,53,1,even,8475868,SHOT,-63.0,-7.0
18,18,8471469,53,1,even,8474613,SHOT,5.0,-33.0
18,18,8471469,53,1,sh,8479345,SHOT,34.0,22.0
18,53,8475311,53,1,pp,8476925,SHOT,-74.0,2.0
18,53,8475311,53,1,pp,8478042,SHOT,-54.0,32.0
18,18,8471469,53,2,even,8479343,SHOT,-85.0,-31.0
18,53,8475311,53,2,even,8474009,SHOT,59.0,31.0
18,53,8475311,53,2,even,8474068,SHOT,69.0,-16.0
18,18,8471469,53,2,sh,8474613,SHOT,53.0,-23.0
18,53,8475311,53,2,pp,8474600,SHOT,64.0,-27.0
18,18,8471469,53,2,even,8479345,SHOT,-54.0,0.0
18,53,8475311,53,2,even,8477942,SHOT,79.0,-4.0
18,53,8475311,53,2,even,8475225,SHOT,81.0,14.0
18,53,8475311,53,2,even,8477942,SHOT,80.0,1.0
18,18,8471469,53,2,even,8476921,SHOT,-81.0,16.0
18,18,8471469,53,2,even,8475246,SHOT,-44.0,-28.0
18,18,8471469,53,2,even,8479343,SHOT,-62.0,18.0
18,53,8475311,53,2,even,8476925,SHOT,76.0,-1.0
18,18,8471469,53,2,pp,8477943,SHOT,-43.0,-12.0
18,18,8471469,53,2,pp,8475171,SHOT,-61.0,-23.0
18,53,8475311,53,2,even,8478042,SHOT,79.0,-3.0
18,18,8471469,53,2,even,8477503,SHOT,-75.0,-33.0
18,53,8475311,53,2,even,8475766,SHOT,48.0,-37.0
18,18,8471469,53,3,pp,8479343,SHOT,66.0,-18.0
18,18,8471469,53,3,pp,8474613,SHOT,58.0,0.0
18,18,8471469,53,3,pp,8479345,SHOT,45.0,4.0
18,18,8471469,53,3,pp,8477989,SHOT,79.0,-2.0
18,18,8471469,53,3,pp,8478432,SHOT,67.0,-2.0
18,18,8471469,53,3,even,8477989,SHOT,77.0,1.0
18,53,8475311,53,3,even,8471296,SHOT,-79.0,-33.0
18,53,8475311,53,3,even,8478042,SHOT,-50.0,35.0
18,18,8471469,53,3,pp,8479343,SHOT,53.0,-22.0
18,18,8471469,53,3,even,8474218,SHOT,70.0,6.0
18,53,8475311,53,3,pp,8474600,SHOT,-57.0,19.0
18,53,8475311,53,3,pp,8475176,SHOT,-45.0,-25.0
18,53,8475311,53,3,even,8474056,SHOT,-39.0,6.0
18,18,8471469,53,3,pp,8475171,SHOT,40.0,9.0
18,18,8471469,53,3,pp,8477989,SHOT,78.0,-3.0
18,18,8471469,53,3,even,8475171,SHOT,75.0,8.0
18,53,8475311,53,3,even,8476925,SHOT,-83.0,-6.0
18,53,8475311,53,3,even,8474600,SHOT,-16.0,-35.0
18,18,8471469,53,3,even,8477943,SHOT,-4.0,35.0
18,53,8475311,53,3,even,8475225,SHOT,-56.0,-15.0
18,53,8475311,53,3,even,8477942,SHOT,-85.0,12.0
18,18,8471469,53,3,even,8475246,SHOT,46.0,-30.0
18,18,8471469,53,3,even,8475246,SHOT,44.0,5.0
17,17,8477225,26,1,even,8476356,SHOT,-75.0,29.0
17,17,8477225,26,1,even,8475726,SHOT,-58.0,5.0
17,17,8477225,26,1,even,8470606,SHOT,-65.0,16.0
17,17,8477225,26,1,even,8470604,SHOT,-54.0,36.0
17,17,8477225,26,1,even,8476871,SHOT,-60.0,-34.0
17,26,8471734,26,1,even,8474679,SHOT,77.0,27.0
17,26,8471734,26,1,even,8477511,SHOT,61.0,4.0
17,26,8471734,26,1,even,8477511,SHOT,82.0,-5.0
17,26,8471734,26,1,even,8477946,SHOT,46.0,-27.0
17,26,8471734,26,1,even,8478431,SHOT,35.0,-26.0
17,26,8471734,26,1,pp,8470144,SHOT,75.0,1.0
17,26,8471734,26,1,even,8474679,SHOT,72.0,-15.0
17,26,8471734,26,2,even,8470318,SHOT,-71.0,21.0
17,17,8477225,26,2,even,8475726,SHOT,63.0,-5.0
17,17,8477225,26,2,even,8476356,SHOT,57.0,38.0
17,26,8471734,26,2,even,8477479,SHOT,-79.0,-1.0
17,17,8477225,26,2,pp,8470606,SHOT,80.0,4.0
17,26,8471734,26,2,sh,8477946,SHOT,22.0,-36.0
17,17,8477225,26,2,pp,8470602,SHOT,46.0,28.0
17,26,8471734,26,2,even,8477511,SHOT,-55.0,-16.0
17,26,8471734,26,2,even,8470318,SHOT,-37.0,-32.0
17,17,8477225,26,2,even,8480113,SHOT,75.0,9.0
17,26,8471734,26,2,even,8476960,SHOT,-63.0,-31.0
17,17,8477225,26,3,sh,8475762,SHOT,37.0,-6.0
17,26,8471734,26,3,even,8477479,SHOT,84.0,-6.0
17,17,8477225,26,3,even,8470606,SHOT,42.0,19.0
17,26,8471734,26,3,even,8477946,SHOT,50.0,24.0
17,26,8471734,26,3,even,8471716,SHOT,57.0,16.0
17,17,8477225,26,3,pp,8474563,SHOT,-57.0,18.0
17,17,8477225,26,3,pp,8471685,SHOT,-58.0,-18.0
17,17,8477225,26,3,even,8470604,SHOT,-69.0,-5.0
17,17,8477225,26,3,even,8476983,SHOT,-37.0,29.0
17,26,8471734,26,3,even,8476960,SHOT,9.0,3.0
17,26,8471734,26,3,even,8477479,SHOT,81.0,12.0
17,26,8471734,26,3,even,8471242,SHOT,77.0,-29.0
17,17,8477225,26,3,even,8475726,SHOT,-53.0,27.0
17,17,8477225,26,3,even,8475726,SHOT,-74.0,12.0
17,26,8471734,26,3,sh,8470318,SHOT,46.0,4.0
2,2,8470860,15,1,even,8475744,SHOT,-56.0,-17.0
2,2,8470860,15,1,even,8471214,SHOT,-81.0,2.0
2,2,8470860,15,1,even,8477444,SHOT,-56.0,-16.0
2,15,8474651,15,1,sh,8475166,SHOT,81.0,-3.0
2,2,8470860,15,1,pp,8475163,SHOT,-66.0,5.0
2,2,8470860,15,1,even,8477444,SHOT,-84.0,-8.0
2,15,8474651,15,1,even,8475314,SHOT,78.0,2.0
2,15,8474651,15,1,even,8476917,SHOT,35.0,-27.0
2,15,8474651,15,1,even,8475166,SHOT,76.0,13.0
2,2,8470860,15,1,even,8474590,SHOT,70.0,28.0
2,2,8470860,15,1,pp,8471214,SHOT,-66.0,-29.0
2,2,8470860,15,1,even,8476329,SHOT,-79.0,-23.0
2,2,8470860,15,1,even,8475758,SHOT,-79.0,-3.0
2,15,8474651,15,2,pp,8477506,SHOT,-59.0,-25.0
2,2,8470860,15,2,even,8474590,SHOT,31.0,10.0
2,15,8474651,15,2,even,8471217,SHOT,-58.0,-29.0
2,2,8470860,15,2,sh,8475758,SHOT,72.0,18.0
2,15,8474651,15,2,pp,8475314,SHOT,-65.0,23.0
2,2,8470860,15,2,sh,8475744,SHOT,80.0,3.0
2,2,8470860,15,2,sh,8475744,SHOT,80.0,8.0
2,15,8474651,15,2,pp,8478445,SHOT,-75.0,1.0
2,15,8474651,15,2,even,8477506,SHOT,-80.0,-26.0
2,15,8474651,15,2,even,8477506,SHOT,-76.0,-2.0
2,15,8474651,15,2,even,8473504,SHOT,-78.0,-27.0
2,2,8470860,15,2,even,8476880,SHOT,68.0,-3.0
2,2,8470860,15,2,even,8477944,SHOT,67.0,-17.0
2,2,8470860,15,2,even,8477944,SHOT,79.0,-9.0
2,15,8474651,15,2,even,8478445,SHOT,-82.0,-16.0
2,2,8470860,15,2,even,8471702,SHOT,78.0,-22.0
2,2,8470860,15,3,pp,8473563,SHOT,-74.0,20.0
2,2,8470860,15,3,even,8468498,SHOT,-46.0,30.0
2,2,8470860,15,3,even,8471214,SHOT,-77.0,0.0
2,15,8474651,15,3,even,8471217,SHOT,79.0,-8.0
2,2,8470860,15,3,even,8474291,SHOT,-72.0,4.0
2,2,8470860,15,3,even,8475758,SHOT,-66.0,-4.0
2,15,8474651,15,3,even,8475314,SHOT,85.0,14.0
2,15,8474651,15,3,even,8475754,SHOT,76.0,0.0
2,15,8474651,15,3,sh,8475231,SHOT,65.0,34.0
2,2,8470860,15,3,even,8476880,SHOT,-69.0,34.0
2,15,8474651,15,3,even,8477506,SHOT,31.0,-18.0
2,15,8474651,15,3,pp,8474573,SHOT,66.0,-22.0
2,15,8474651,15,3,pp,8475166,SHOT,65.0,21.0
2,15,8474651,15,3,pp,8475166,SHOT,69.0,-2.0
2,2,8470860,15,3,even,8473563,SHOT,-64.0,-35.0
2,15,8474651,15,3,sh,8475231,SHOT,68.0,-11.0
2,15,8474651,15,3,even,8478445,SHOT,73.0,-2.0
2,2,8470860,15,3,even,8473563,SHOT,-82.0,7.0
25,25,8471750,9,1,even,8476419,SHOT,69.0,-1.0
25,9,8467950,9,1,even,8475794,SHOT,-62.0,-9.0
25,9,8467950,9,1,even,8471228,SHOT,-48.0,-36.0
25,9,8467950,9,1,even,8473994,SHOT,-81.0,-25.0
25,9,8467950,9,1,even,8471228,SHOT,-67.0,36.0
25,9,8467950,9,1,even,8476966,SHOT,-56.0,31.0
25,9,8467950,9,1,even,8475752,SHOT,-44.0,-15.0
25,9,8467950,9,1,pp,8473994,SHOT,-69.0,-12.0
25,9,8467950,9,1,pp,8471228,SHOT,-64.0,-14.0
25,25,8471750,9,1,even,8474884,SHOT,58.0,1.0
25,25,8471750,9,1,even,8475168,SHOT,57.0,38.0
25,25,8471750,9,1,even,8475168,SHOT,65.0,9.0
25,25,8471750,9,1,even,8474884,SHOT,46.0,16.0
25,25,8471750,9,1,pp,8476288,SHOT,60.0,-17.0
25,9,8467950,9,2,even,8473994,SHOT,-30.0,39.0
25,25,8471750,9,2,even,8476419,SHOT,-80.0,-9.0
25,9,8467950,9,2,even,8476966,SHOT,83.0,14.0
25,9,8467950,9,2,even,8475906,SHOT,80.0,-2.0
25,9,8467950,9,2,even,8475752,SHOT,77.0,-32.0
25,25,8471750,9,2,even,8476879,SHOT,-51.0,6.0
25,9,8467950,9,2,even,8469455,SHOT,82.0,-15.0
25,25,8471750,9,2,even,8478469,SHOT,-17.0,-37.0
25,25,8471750,9,2,even,8476288,SHOT,-67.0,-37.0
25,25,8471750,9,2,even,8474250,SHOT,-77.0,-1.0
25,25,8471750,9,2,even,8468483,SHOT,-57.0,-13.0
25,9,8467950,9,2,even,8476913,SHOT,60.0,3.0
25,9,8467950,9,2,even,8473994,SHOT,63.0,23.0
25,25,8471750,9,3,even,8478469,SHOT,44.0,10.0
25,25,8471750,9,3,even,8476879,SHOT,35.0,-30.0
25,25,8471750,9,3,even,8468483,SHOT,54.0,24.0
25,25,8471750,9,3,even,8474578,SHOT,41.0,2.0
25,25,8471750,9,3,even,8475168,SHOT,84.0,-8.0
25,25,8471750,9,3,even,8474697,SHOT,45.0,35.0
25,25,8471750,9,3,even,8474578,SHOT,-31.0,29.0
25,25,8471750,9,3,even,8474250,SHOT,86.0,-17.0
25,25,8471750,9,3,even,8471768,SHOT,86.0,-7.0
25,9,8467950,9,3,even,8469465,SHOT,-34.0,16.0
25,9,8467950,9,3,even,8477406,SHOT,-73.0,0.0
25,9,8467950,9,3,even,8473994,SHOT,-86.0,-32.0
25,9,8467950,9,3,even,8475752,SHOT,-55.0,-1.0
25,9,8467950,9,3,even,8475752,SHOT,-78.0,-6.0
25,9,8467950,9,3,even,8474688,SHOT,70.0,37.0
25,9,8467950,9,4,even,8475794,SHOT,74.0,-11.0
25,25,8471750,9,4,even,8476288,SHOT,-82.0,-5.0
25,9,8467950,9,4,even,8477406,SHOT,85.0,-8.0
18,18,8477424,21,1,even,8475197,SHOT,-65.0,12.0
18,18,8477424,21,1,even,8476442,SHOT,-63.0,-19.0
18,18,8477424,21,1,pp,8471262,SHOT,-57.0,27.0
18,18,8477424,21,1,even,8477413,SHOT,-48.0,-25.0
18,18,8477424,21,1,even,8477456,SHOT,-78.0,-6.0
18,21,8473575,21,1,even,8474009,SHOT,79.0,7.0
18,18,8477424,21,1,even,8477456,SHOT,-78.0,0.0
18,18,8477424,21,1,even,8476442,SHOT,-84.0,-6.0
18,21,8473575,21,1,even,8475176,SHOT,41.0,-29.0
18,21,8473575,21,1,pp,8474056,SHOT,40.0,-24.0
18,21,8473575,21,1,pp,8475176,SHOT,39.0,1.0
18,18,8477424,21,1,even,8477492,SHOT,-69.0,-12.0
18,18,8477424,21,1,even,8475197,SHOT,-38.0,7.0
18,21,8473575,21,1,pp,8475176,SHOT,55.0,1.0
18,21,8473575,21,1,pp,8474068,SHOT,53.0,26.0
18,18,8477424,21,1,even,8477413,SHOT,-56.0,27.0
18,21,8473575,21,1,even,8474056,SHOT,36.0,-22.0
18,18,8477424,21,1,even,8475197,SHOT,-79.0,0.0
18,21,8473575,21,1,even,8474600,SHOT,35.0,23.0
18,21,8473575,21,1,even,8476887,SHOT,80.0,0.0
18,18,8477424,21,2,even,8471262,SHOT,53.0,-12.0
18,21,8473575,21,2,even,8475625,SHOT,-35.0,-36.0
18,18,8477424,21,2,even,8475268,SHOT,81.0,7.0
18,18,8477424,21,2,even,8476455,SHOT,87.0,-8.0
18,21,8473575,21,2,even,8477451,SHOT,-82.0,7.0
18,18,8477424,21,2,even,8477413,SHOT,73.0,-16.0
18,21,8473575,21,2,even,8475225,SHOT,-77.0,9.0
18,21,8473575,21,2,even,8475793,SHOT,-82.0,-11.0
18,21,8473575,21,2,even,8475225,SHOT,-78.0,-10.0
18,18,8477424,21,2,even,8477492,SHOT,52.0,-27.0
18,21,8473575,21,2,even,8474056,SHOT,-19.0,-19.0
18,18,8477424,21,2,even,8477507,SHOT,35.0,29.0
18,18,8477424,21,2,even,8477492,SHOT,64.0,0.0
18,18,8477424,21,2,even,8471262,SHOT,65.0,2.0
18,18,8477424,21,2,even,8476455,SHOT,76.0,8.0
18,18,8477424,21,2,pp,8475197,SHOT,37.0,-22.0
18,18,8477424,21,2,pp,8475197,SHOT,40.0,1.0
18,18,8477424,21,2,even,8471260,SHOT,57.0,-24.0
18,18,8477424,21,2,even,8475747,SHOT,63.0,36.0
18,18,8477424,21,2,even,8471260,SHOT,73.0,-24.0
18,21,8473575,21,2,pp,8474600,SHOT,-42.0,20.0
18,21,8473575,21,2,pp,8476925,SHOT,-82.0,4.0
18,21,8473575,21,2,pp,8476887,SHOT,-63.0,12.0
18,21,8473575,21,2,pp,8476887,SHOT,-56.0,28.0
18,18,8477424,21,3,even,8477507,SHOT,-16.0,-1.0
18,21,8473575,21,3,even,8474056,SHOT,43.0,-29.0
18,18,8477424,21,3,even,8475197,SHOT,-5.0,20.0
18,21,8473575,21,3,even,8476925,SHOT,64.0,26.0
18,18,8477424,21,3,even,8479370,SHOT,-84.0,7.0
18,21,8473575,21,3,even,8475225,SHOT,82.0,0.0
18,18,8477424,21,3,even,8476455,SHOT,-51.0,-12.0
18,21,8473575,21,3,even,8474056,SHOT,-14.0,-29.0
18,18,8477424,21,3,even,8476442,SHOT,-75.0,-18.0
18,18,8477424,21,3,pp,8477492,SHOT,-66.0,-8.0
18,18,8477424,21,3,pp,8479370,SHOT,-74.0,-2.0
18,18,8477424,21,3,pp,8477492,SHOT,-61.0,-13.0
18,21,8473575,21,3,pp,8474600,SHOT,63.0,-24.0
28,28,8474889,20,1,even,8477903,SHOT,-47.0,1.0
28,28,8474889,20,1,even,8476346,SHOT,-73.0,1.0
28,28,8474889,20,1,even,8474612,SHOT,-35.0,30.0
28,20,8469608,20,1,even,8478414,SHOT,83.0,5.0
28,28,8474889,20,1,even,8476346,SHOT,-33.0,-7.0
28,28,8474889,20,1,even,8477935,SHOT,-63.0,-15.0
28,28,8474889,20,1,even,8474150,SHOT,-55.0,20.0
28,28,8474889,20,1,even,8476462,SHOT,-48.0,28.0
28,20,8469608,20,1,even,8474027,SHOT,35.0,-28.0
28,20,8469608,20,1,even,8478099,SHOT,60.0,28.0
28,28,8474889,20,1,even,8473564,SHOT,-63.0,-35.0
28,28,8474889,20,2,even,8476462,SHOT,45.0,-25.0
28,20,8469608,20,2,pp,8475169,SHOT,-46.0,-19.0
28,20,8469608,20,2,pp,8470794,SHOT,-69.0,3.0
