away,away_id,d_team,home,home_id,period,pp_status,shooter,type,x,y
1,21,21,3,54,3,even,8476525,MISSED_SHOT,-32.0,37.0
0,20,20,0,26,1,even,8477960,MISSED_SHOT,-78.0,-7.0
0,20,20,0,26,1,even,8473453,MISSED_SHOT,-80.0,21.0
0,20,20,0,26,1,even,8470775,MISSED_SHOT,-70.0,-19.0
0,20,20,0,26,1,even,8475160,MISSED_SHOT,-70.0,-8.0
0,20,26,0,26,1,even,8475907,MISSED_SHOT,63.0,37.0
0,20,20,0,26,1,even,8470602,MISSED_SHOT,-48.0,24.0
0,20,26,0,26,1,even,8476406,MISSED_SHOT,31.0,2.0
0,20,26,0,26,1,even,8476462,MISSED_SHOT,37.0,1.0
0,20,26,0,26,1,even,8474612,MISSED_SHOT,43.0,-21.0
0,20,20,0,26,1,even,8470602,MISSED_SHOT,-38.0,6.0
0,20,20,1,26,2,pp,8470604,MISSED_SHOT,66.0,2.0
0,20,20,1,26,2,pp,8470604,MISSED_SHOT,73.0,1.0
0,20,26,1,26,2,even,8477508,MISSED_SHOT,-84.0,15.0
0,20,20,2,26,2,even,8470775,MISSED_SHOT,77.0,0.0
0,20,20,2,26,2,even,8476356,MISSED_SHOT,80.0,-4.0
0,20,26,2,26,2,even,8473485,MISSED_SHOT,-55.0,15.0
0,20,26,2,26,2,even,8473564,MISSED_SHOT,-64.0,-31.0
0,20,26,2,26,2,even,8476406,MISSED_SHOT,-78.0,7.0
0,20,26,2,26,2,even,8470854,MISSED_SHOT,-64.0,-23.0
0,20,26,2,26,2,even,8470966,MISSED_SHOT,-53.0,-20.0
0,20,26,2,26,3,even,8476873,MISSED_SHOT,75.0,-10.0
0,20,26,2,26,3,pp,8476462,MISSED_SHOT,39.0,-26.0
0,20,26,2,26,3,even,8476406,MISSED_SHOT,61.0,20.0
0,20,20,2,26,3,even,8476356,MISSED_SHOT,-64.0,-36.0
0,20,26,2,26,3,even,8470966,MISSED_SHOT,45.0,37.0
0,20,26,3,26,3,pp,8476462,MISSED_SHOT,64.0,-19.0
0,20,26,3,26,3,pp,8473564,MISSED_SHOT,72.0,1.0
0,20,26,3,26,3,pp,8470966,MISSED_SHOT,35.0,5.0
0,20,26,3,26,3,pp,8473564,MISSED_SHOT,64.0,8.0
0,20,26,3,26,3,even,8471426,MISSED_SHOT,54.0,8.0
0,20,20,3,26,3,even,8473453,MISSED_SHOT,-64.0,9.0
0,20,26,3,26,3,even,8470854,MISSED_SHOT,72.0,5.0
0,12,12,0,1,1,even,8479407,MISSED_SHOT,81.0,18.0
1,12,12,1,1,1,even,8471233,MISSED_SHOT,61.0,-27.0
2,12,1,1,1,1,even,8476934,MISSED_SHOT,-62.0,-12.0
2,12,1,1,1,2,even,8477845,MISSED_SHOT,51.0,-11.0
2,12,1,1,1,2,even,8477981,MISSED_SHOT,52.0,-27.0
2,12,1,1,1,2,pp,8475784,MISSED_SHOT,45.0,36.0
2,12,1,1,1,2,pp,8476882,MISSED_SHOT,36.0,-6.0
2,12,12,1,1,2,even,8479407,MISSED_SHOT,-72.0,-24.0
2,12,12,1,1,2,even,8480002,MISSED_SHOT,-80.0,-28.0
2,12,1,1,1,2,even,8477458,MISSED_SHOT,79.0,12.0
2,12,12,1,1,2,even,8477355,MISSED_SHOT,-85.0,-21.0
2,12,12,1,1,2,pp,8475151,MISSED_SHOT,-43.0,25.0
2,12,12,2,1,2,even,8476474,MISSED_SHOT,-54.0,28.0
2,12,12,2,1,3,even,8476474,MISSED_SHOT,70.0,1.0
2,12,12,2,1,3,even,8470619,MISSED_SHOT,64.0,35.0
2,12,1,2,1,3,even,8475784,MISSED_SHOT,-78.0,8.0
3,12,1,2,1,3,even,8477981,MISSED_SHOT,-42.0,33.0
3,12,1,2,1,3,even,8468508,MISSED_SHOT,-74.0,-8.0
3,12,12,2,1,3,sh,8475222,MISSED_SHOT,75.0,-16.0
3,12,12,2,1,3,even,8475151,MISSED_SHOT,52.0,-10.0
3,12,12,3,1,3,even,8475151,MISSED_SHOT,80.0,-25.0
1,2,2,0,9,1,even,8476368,MISSED_SHOT,41.0,5.0
1,2,2,0,9,1,even,8471676,MISSED_SHOT,69.0,-1.0
1,2,9,2,9,1,even,8478445,MISSED_SHOT,-82.0,7.0
1,2,9,2,9,1,even,8476917,MISSED_SHOT,-43.0,34.0
2,2,9,2,9,2,even,8475780,MISSED_SHOT,85.0,-40.0
2,2,2,2,9,2,even,8474697,MISSED_SHOT,-70.0,-39.0
2,2,2,2,9,2,even,8476419,MISSED_SHOT,-61.0,2.0
2,2,2,2,9,2,even,8476323,MISSED_SHOT,-39.0,35.0
2,2,2,2,9,2,even,8476879,MISSED_SHOT,-57.0,37.0
2,2,2,2,9,2,even,8474578,MISSED_SHOT,-42.0,9.0
2,2,2,2,9,2,even,8474578,MISSED_SHOT,-40.0,28.0
2,2,2,2,9,2,even,8474250,MISSED_SHOT,-44.0,21.0
2,2,9,2,9,2,even,8477506,MISSED_SHOT,39.0,-31.0
2,2,9,2,9,2,even,8474586,MISSED_SHOT,84.0,18.0
2,2,9,2,9,2,even,8479206,MISSED_SHOT,57.0,-14.0
3,2,2,2,9,3,even,8474578,MISSED_SHOT,72.0,-21.0
3,2,2,2,9,3,even,8476288,MISSED_SHOT,66.0,0.0
3,2,2,2,9,3,even,8470358,MISSED_SHOT,63.0,-20.0
3,2,9,2,9,3,even,8474066,MISSED_SHOT,-75.0,-16.0
3,2,9,2,9,3,even,8477527,MISSED_SHOT,-68.0,-6.0
3,2,2,2,9,3,pp,8475168,MISSED_SHOT,77.0,-2.0
3,2,2,3,9,3,even,8474250,MISSED_SHOT,42.0,-14.0
4,2,2,3,9,3,even,8475175,MISSED_SHOT,49.0,-13.0
0,5,5,0,17,1,even,8478176,MISSED_SHOT,-51.0,26.0
1,5,17,0,17,1,even,8471215,MISSED_SHOT,76.0,-1.0
1,5,5,0,17,1,even,8478431,MISSED_SHOT,-52.0,-27.0
1,5,17,0,17,1,even,8475772,MISSED_SHOT,73.0,0.0
1,5,17,0,17,1,even,8475810,MISSED_SHOT,77.0,-7.0
1,5,5,0,17,1,even,8474679,MISSED_SHOT,-79.0,27.0
1,5,17,1,17,1,even,8477244,MISSED_SHOT,35.0,-10.0
1,5,17,1,17,1,even,8471675,MISSED_SHOT,63.0,-5.0
1,5,17,1,17,1,even,8477404,MISSED_SHOT,79.0,2.0
1,5,5,1,17,2,even,8470110,MISSED_SHOT,59.0,-28.0
1,5,5,1,17,2,even,8478176,MISSED_SHOT,40.0,-20.0
1,5,5,1,17,2,even,8470110,MISSED_SHOT,80.0,-23.0
1,5,5,1,17,2,even,8475324,MISSED_SHOT,36.0,-20.0
1,5,5,1,17,2,even,8478431,MISSED_SHOT,41.0,6.0
1,5,5,3,17,2,even,8477215,MISSED_SHOT,67.0,31.0
1,5,5,3,17,2,even,8476924,MISSED_SHOT,69.0,-3.0
1,5,17,3,17,2,even,8471215,MISSED_SHOT,-75.0,6.0
1,5,5,3,17,3,even,8474679,MISSED_SHOT,-45.0,-17.0
1,5,17,3,17,3,even,8474176,MISSED_SHOT,60.0,3.0
1,5,5,3,17,3,even,8470318,MISSED_SHOT,-40.0,27.0
1,5,17,4,17,3,even,8471887,MISSED_SHOT,79.0,-8.0
1,5,5,4,17,3,even,8474679,MISSED_SHOT,-66.0,35.0
1,5,17,4,17,3,even,8474602,MISSED_SHOT,54.0,-18.0
0,28,28,0,19,1,even,8471743,MISSED_SHOT,72.0,33.0
1,28,19,0,19,1,even,8476919,MISSED_SHOT,-67.0,2.0
1,28,19,0,19,1,pp,8475169,MISSED_SHOT,-67.0,6.0
1,28,19,1,19,1,even,8470613,MISSED_SHOT,-44.0,24.0
1,28,28,1,19,2,even,8476877,MISSED_SHOT,-47.0,-29.0
1,28,19,1,19,2,even,8476331,MISSED_SHOT,42.0,27.0
1,28,19,1,19,2,even,8478099,MISSED_SHOT,69.0,-25.0
2,28,19,1,19,2,even,8475169,MISSED_SHOT,77.0,23.0
2,28,19,2,19,2,even,8471709,MISSED_SHOT,63.0,29.0
2,28,19,2,19,2,even,8477922,MISSED_SHOT,71.0,-3.0
2,28,28,2,19,3,even,8477964,MISSED_SHOT,81.0,9.0
2,28,19,2,19,3,even,8470613,MISSED_SHOT,-40.0,20.0
2,28,28,2,19,3,even,8471743,MISSED_SHOT,76.0,16.0
2,28,28,2,19,3,even,8475768,MISSED_SHOT,88.0,-10.0
2,28,28,2,19,3,even,8474145,MISSED_SHOT,43.0,-14.0
2,28,28,2,19,3,even,8470803,MISSED_SHOT,72.0,-4.0
2,28,28,2,19,3,even,8478407,MISSED_SHOT,39.0,25.0
2,28,28,2,19,3,even,8476436,MISSED_SHOT,76.0,-4.0
2,28,28,2,19,3,even,8471743,MISSED_SHOT,62.0,30.0
2,28,28,2,19,4,even,8475170,MISSED_SHOT,-57.0,-6.0
0,30,18,1,18,1,even,8475220,MISSED_SHOT,-78.0,-1.0
0,30,18,1,18,1,even,8471476,MISSED_SHOT,-69.0,5.0
0,30,18,1,18,1,pp,8475745,MISSED_SHOT,-35.0,-20.0
0,30,30,1,18,1,even,8471296,MISSED_SHOT,55.0,38.0
0,30,18,1,18,1,even,8475613,MISSED_SHOT,-35.0,25.0
0,30,30,1,18,2,even,8475225,MISSED_SHOT,-51.0,37.0
0,30,30,1,18,2,even,8474068,MISSED_SHOT,-75.0,0.0
0,30,30,1,18,2,pp,8475793,MISSED_SHOT,-72.0,16.0
0,30,30,1,18,2,pp,8476887,MISSED_SHOT,-51.0,-25.0
0,30,30,1,18,2,even,8475225,MISSED_SHOT,-75.0,7.0
0,30,30,1,18,3,even,8467370,MISSED_SHOT,57.0,28.0
0,30,30,1,18,3,even,8476887,MISSED_SHOT,81.0,4.0
0,30,30,1,18,3,even,8476447,MISSED_SHOT,78.0,-32.0
0,30,18,1,18,3,even,8476463,MISSED_SHOT,-35.0,22.0
0,30,30,1,18,3,even,8476887,MISSED_SHOT,68.0,-5.0
1,30,18,1,18,4,even,8475798,MISSED_SHOT,71.0,8.0
0,6,52,1,52,1,even,8470638,MISSED_SHOT,43.0,-21.0
0,6,52,1,52,1,even,8473419,MISSED_SHOT,73.0,0.0
0,6,6,1,52,1,even,8476476,MISSED_SHOT,-53.0,-36.0
0,6,52,1,52,1,even,8477213,MISSED_SHOT,81.0,-9.0
0,6,52,1,52,1,pp,8470638,MISSED_SHOT,78.0,-2.0
0,6,6,1,52,1,sh,8476476,MISSED_SHOT,75.0,-4.0
0,6,52,1,52,1,even,8470638,MISSED_SHOT,75.0,0.0
0,6,52,1,52,1,even,8476792,MISSED_SHOT,37.0,-26.0
0,6,6,1,52,1,even,8473618,MISSED_SHOT,-75.0,5.0
1,6,52,2,52,2,even,8477987,MISSED_SHOT,-56.0,-19.0
1,6,6,3,52,2,even,8476460,MISSED_SHOT,73.0,-10.0
1,6,52,3,52,2,even,8476891,MISSED_SHOT,-35.0,-21.0
1,6,6,3,52,2,even,8479339,MISSED_SHOT,57.0,-11.0
1,6,6,3,52,2,even,8473618,MISSED_SHOT,76.0,0.0
1,6,52,3,52,2,even,8477213,MISSED_SHOT,-73.0,-38.0
2,6,52,3,52,3,pp,8476792,MISSED_SHOT,56.0,-21.0
2,6,52,3,52,3,pp,8473419,MISSED_SHOT,79.0,-27.0
3,6,52,4,52,3,even,8474062,MISSED_SHOT,84.0,17.0
3,6,52,4,52,3,pp,8470638,MISSED_SHOT,73.0,-4.0
4,6,52,4,52,3,even,8470638,MISSED_SHOT,84.0,-6.0
4,6,52,4,52,3,even,8476792,MISSED_SHOT,35.0,24.0
4,6,6,4,52,3,even,8475279,MISSED_SHOT,-37.0,-20.0
0,4,4,0,25,1,pp,8475794,MISSED_SHOT,-79.0,-20.0
0,4,4,0,25,1,even,8473994,MISSED_SHOT,-56.0,-7.0
0,4,25,0,25,1,even,8475738,MISSED_SHOT,74.0,4.0
0,4,25,0,25,1,pp,8474190,MISSED_SHOT,76.0,-4.0
0,4,25,0,25,1,pp,8476906,MISSED_SHOT,46.0,7.0
0,4,25,0,25,1,pp,8473512,MISSED_SHOT,63.0,28.0
0,4,4,0,25,1,even,8473994,MISSED_SHOT,-27.0,-3.0
0,4,4,0,25,1,even,8474849,MISSED_SHOT,-79.0,-11.0
0,4,25,1,25,1,even,8474190,MISSED_SHOT,28.0,4.0
0,4,25,1,25,1,even,8474190,MISSED_SHOT,72.0,4.0
0,4,4,1,25,1,even,8476889,MISSED_SHOT,-61.0,7.0
0,4,25,1,25,1,even,8478439,MISSED_SHOT,78.0,-6.0
1,4,25,1,25,1,even,8476906,MISSED_SHOT,49.0,-12.0
1,4,25,1,25,2,even,8479974,MISSED_SHOT,-87.0,-7.0
2,4,25,1,25,2,even,8474190,MISSED_SHOT,-63.0,-16.0
2,4,25,1,25,2,even,8475462,MISSED_SHOT,-36.0,31.0
2,4,25,1,25,2,even,8478439,MISSED_SHOT,-53.0,6.0
2,4,4,2,25,2,even,8470760,MISSED_SHOT,41.0,24.0
2,4,4,2,25,2,even,8476913,MISSED_SHOT,80.0,10.0
2,4,4,2,25,2,even,8476439,MISSED_SHOT,46.0,-12.0
2,4,4,2,25,2,even,8475794,MISSED_SHOT,56.0,-7.0
2,4,25,2,25,3,sh,8474161,MISSED_SHOT,54.0,5.0
2,4,4,2,25,3,even,8475794,MISSED_SHOT,-87.0,12.0
2,4,25,2,25,3,pp,8476461,MISSED_SHOT,64.0,4.0
2,4,25,2,25,3,pp,8479974,MISSED_SHOT,51.0,15.0
2,4,25,2,25,3,even,8473512,MISSED_SHOT,58.0,-1.0
2,4,4,2,25,3,even,8475752,MISSED_SHOT,-75.0,8.0
2,4,25,2,25,3,even,8478500,MISSED_SHOT,41.0,-28.0
2,4,25,2,25,3,even,8478500,MISSED_SHOT,49.0,18.0
2,4,25,2,25,3,even,8474161,MISSED_SHOT,91.0,-18.0
2,4,25,2,25,4,even,8474161,MISSED_SHOT,-82.0,6.0
0,29,22,0,22,1,even,8477947,MISSED_SHOT,-37.0,-37.0
0,29,22,1,22,1,pp,8474715,MISSED_SHOT,-67.0,0.0
0,29,22,1,22,1,pp,8479400,MISSED_SHOT,-64.0,-9.0
0,29,22,2,22,1,even,8471273,MISSED_SHOT,-74.0,-10.0
0,29,22,3,22,1,even,8477416,MISSED_SHOT,-56.0,-16.0
0,29,22,3,22,1,even,8477416,MISSED_SHOT,-81.0,-1.0
2,29,29,3,22,1,even,8477934,MISSED_SHOT,56.0,-33.0
3,29,29,3,22,1,even,8471729,MISSED_SHOT,73.0,41.0
3,29,22,3,22,1,even,8471273,MISSED_SHOT,-38.0,-27.0
4,29,29,3,22,2,even,8479344,MISSED_SHOT,-53.0,-21.0
4,29,22,3,22,2,pp,8470598,MISSED_SHOT,53.0,-21.0
4,29,22,3,22,2,pp,8474715,MISSED_SHOT,55.0,-18.0
5,29,22,3,22,2,even,8476432,MISSED_SHOT,84.0,-3.0
5,29,22,3,22,2,even,8476432,MISSED_SHOT,85.0,-5.0
5,29,22,3,22,2,even,8478460,MISSED_SHOT,54.0,19.0
6,29,29,3,22,2,even,8473473,MISSED_SHOT,-11.0,-29.0
6,29,22,3,22,2,even,8478550,MISSED_SHOT,63.0,36.0
6,29,22,3,22,2,even,8475233,MISSED_SHOT,67.0,-37.0
6,29,29,3,22,3,even,8478451,MISSED_SHOT,34.0,-35.0
6,29,29,3,22,3,even,8471729,MISSED_SHOT,33.0,31.0
6,29,22,3,22,3,even,8476432,MISSED_SHOT,-31.0,-14.0
6,29,29,3,22,3,even,8478402,MISSED_SHOT,76.0,2.0
7,29,29,3,22,3,even,8477498,MISSED_SHOT,57.0,33.0
0,24,24,0,23,1,even,8473415,MISSED_SHOT,-36.0,26.0
0,24,24,0,23,1,even,8476423,MISSED_SHOT,-73.0,2.0
0,24,24,0,23,1,even,8473415,MISSED_SHOT,-38.0,3.0
0,24,24,0,23,1,even,8473415,MISSED_SHOT,4.0,-5.0
0,24,24,0,23,1,even,8476423,MISSED_SHOT,-66.0,-4.0
0,24,24,0,23,1,even,8471303,MISSED_SHOT,-40.0,-13.0
0,24,23,0,23,1,even,8475764,MISSED_SHOT,37.0,28.0
0,24,24,1,23,1,even,8469638,MISSED_SHOT,-65.0,-10.0
0,24,24,1,23,1,even,8477937,MISSED_SHOT,-64.0,-13.0
0,24,23,1,23,2,even,8476312,MISSED_SHOT,-39.0,10.0
0,24,24,1,23,2,even,8477958,MISSED_SHOT,51.0,10.0
0,24,24,1,23,2,pp,8477500,MISSED_SHOT,74.0,-13.0
0,24,23,1,23,2,sh,8476854,MISSED_SHOT,-45.0,-16.0
1,24,24,1,23,3,even,8475423,MISSED_SHOT,-71.0,-25.0
1,24,24,2,23,3,even,8473415,MISSED_SHOT,-39.0,19.0
1,24,24,2,23,3,even,8474091,MISSED_SHOT,-81.0,-11.0
1,24,23,3,23,3,even,8475164,MISSED_SHOT,52.0,-2.0
1,24,24,3,23,3,even,8477353,MISSED_SHOT,-51.0,-33.0
1,24,23,3,23,3,pp,8478131,MISSED_SHOT,69.0,-1.0
0,13,10,0,10,1,even,8476875,MISSED_SHOT,40.0,33.0
0,13,10,0,10,1,even,8475796,MISSED_SHOT,73.0,-31.0
0,13,10,0,10,1,even,8474098,MISSED_SHOT,63.0,-6.0
0,13,13,0,10,1,even,8478483,MISSED_SHOT,-49.0,10.0
0,13,10,1,10,1,sh,8476389,MISSED_SHOT,49.0,12.0
0,13,13,1,10,1,even,8474037,MISSED_SHOT,-65.0,-3.0
0,13,10,2,10,1,even,8475796,MISSED_SHOT,33.0,-21.0
0,13,10,2,10,1,even,8475760,MISSED_SHOT,63.0,2.0
0,13,10,2,10,1,even,8475755,MISSED_SHOT,35.0,-9.0
1,13,13,3,10,1,even,8475098,MISSED_SHOT,-70.0,3.0
1,13,13,3,10,1,even,8466139,MISSED_SHOT,-73.0,-1.0
1,13,13,3,10,1,even,8466139,MISSED_SHOT,-69.0,7.0
1,13,13,3,10,2,even,8471392,MISSED_SHOT,34.0,-24.0
1,13,10,3,10,2,pp,8476389,MISSED_SHOT,-45.0,1.0
1,13,10,3,10,2,pp,8476389,MISSED_SHOT,-70.0,-9.0
1,13,10,3,10,2,even,8471735,MISSED_SHOT,-44.0,4.0
1,13,10,3,10,2,even,8477932,MISSED_SHOT,-58.0,-7.0
1,13,13,3,10,2,even,8477953,MISSED_SHOT,76.0,-36.0
1,13,13,3,10,2,even,8475098,MISSED_SHOT,37.0,-21.0
1,13,13,3,10,2,even,8475786,MISSED_SHOT,60.0,-16.0
2,13,10,3,10,3,even,8474149,MISSED_SHOT,78.0,-8.0
2,13,10,3,10,3,even,8474149,MISSED_SHOT,48.0,-26.0
2,13,13,3,10,3,even,8466139,MISSED_SHOT,-64.0,9.0
2,13,10,3,10,3,even,8476389,MISSED_SHOT,6.0,22.0
2,13,10,3,10,3,even,8479553,MISSED_SHOT,70.0,11.0
2,13,10,3,10,3,even,8476456,MISSED_SHOT,48.0,11.0
2,13,10,3,10,3,even,8475755,MISSED_SHOT,60.0,-25.0
2,13,13,3,10,3,even,8475098,MISSED_SHOT,-41.0,3.0
2,13,13,3,10,3,even,8477015,MISSED_SHOT,-82.0,15.0
2,13,10,4,10,3,even,8475760,MISSED_SHOT,82.0,7.0
2,13,10,4,10,3,pp,8477493,MISSED_SHOT,80.0,-9.0
3,13,13,4,10,3,even,8479318,MISSED_SHOT,-37.0,4.0
0,3,15,0,15,1,even,8475184,MISSED_SHOT,48.0,1.0
0,3,3,0,15,1,even,8471698,MISSED_SHOT,-82.0,-6.0
0,3,3,0,15,1,even,8474590,MISSED_SHOT,-28.0,-23.0
0,3,15,0,15,1,even,8471686,MISSED_SHOT,10.0,-23.0
0,3,15,0,15,1,even,8475855,MISSED_SHOT,86.0,8.0
1,3,15,0,15,1,sh,8475855,MISSED_SHOT,61.0,-7.0
1,3,15,0,15,1,sh,8476869,MISSED_SHOT,42.0,0.0
1,3,15,0,15,1,sh,8480145,MISSED_SHOT,38.0,1.0
1,3,15,1,15,2,even,8480078,MISSED_SHOT,-85.0,8.0
1,3,15,1,15,2,even,8475692,MISSED_SHOT,-62.0,-3.0
1,3,15,1,15,2,even,8475184,MISSED_SHOT,-50.0,-22.0
1,3,3,1,15,2,pp,8471214,MISSED_SHOT,35.0,-9.0
1,3,3,1,15,2,even,8475758,MISSED_SHOT,66.0,0.0
1,3,3,1,15,2,pp,8471214,MISSED_SHOT,56.0,28.0
1,3,3,1,15,2,even,8477444,MISSED_SHOT,41.0,23.0
1,3,15,1,15,2,even,8477337,MISSED_SHOT,-58.0,-12.0
1,3,15,1,15,2,pp,8476459,MISSED_SHOT,-51.0,-24.0
1,3,15,1,15,2,even,8476450,MISSED_SHOT,-52.0,22.0
1,3,15,1,15,2,even,8475184,MISSED_SHOT,-79.0,6.0
1,3,3,1,15,3,even,8473563,MISSED_SHOT,-5.0,-34.0
1,3,3,1,15,3,even,8475758,MISSED_SHOT,-72.0,-35.0
1,3,15,1,15,3,pp,8476918,MISSED_SHOT,76.0,0.0
1,3,3,1,15,3,even,8471698,MISSED_SHOT,-63.0,31.0
2,3,3,1,15,3,even,8475758,MISSED_SHOT,-82.0,7.0
2,3,3,1,15,3,even,8479482,MISSED_SHOT,-40.0,-28.0
2,3,3,1,15,3,even,8473563,MISSED_SHOT,-66.0,-5.0
2,3,3,1,15,3,even,8473563,MISSED_SHOT,-61.0,3.0
2,3,3,2,15,4,even,8471698,MISSED_SHOT,73.0,1.0
0,4,21,0,21,1,even,8473584,MISSED_SHOT,38.0,-23.0
0,4,4,0,21,1,even,8476442,MISSED_SHOT,-43.0,-27.0
0,4,21,0,21,1,even,8478439,MISSED_SHOT,76.0,3.0
0,4,4,0,21,1,even,8476455,MISSED_SHOT,-67.0,17.0
0,4,4,0,21,1,even,8476455,MISSED_SHOT,-60.0,7.0
0,4,4,0,21,1,even,8478420,MISSED_SHOT,-58.0,18.0
0,4,21,0,21,1,even,8474190,MISSED_SHOT,60.0,3.0
0,4,21,0,21,1,even,8475462,MISSED_SHOT,35.0,-33.0
1,4,21,0,21,1,even,8475462,MISSED_SHOT,37.0,-31.0
1,4,4,0,21,1,even,8477456,MISSED_SHOT,-58.0,-16.0
1,4,4,0,21,1,even,8477456,MISSED_SHOT,-63.0,12.0
1,4,21,0,21,1,even,8473512,MISSED_SHOT,73.0,-12.0
1,4,21,0,21,1,even,8473584,MISSED_SHOT,37.0,-11.0
2,4,21,0,21,1,even,8476461,MISSED_SHOT,78.0,14.0
2,4,4,0,21,1,pp,8478420,MISSED_SHOT,-48.0,22.0
2,4,21,0,21,2,even,8474161,MISSED_SHOT,-53.0,-2.0
2,4,4,0,21,2,pp,8476855,MISSED_SHOT,41.0,-27.0
2,4,4,1,21,2,even,8477492,MISSED_SHOT,-63.0,18.0
2,4,21,1,21,2,even,8474161,MISSED_SHOT,-48.0,35.0
2,4,4,1,21,2,even,8477492,MISSED_SHOT,88.0,-23.0
2,4,21,1,21,2,even,8475738,MISSED_SHOT,-80.0,24.0
2,4,21,1,21,2,even,8479974,MISSED_SHOT,-72.0,17.0
2,4,4,1,21,3,even,8477507,MISSED_SHOT,-63.0,-36.0
2,4,21,1,21,3,even,8476872,MISSED_SHOT,49.0,-25.0
2,4,4,1,21,3,even,8475729,MISSED_SHOT,-36.0,16.0
2,4,4,1,21,3,even,8477507,MISSED_SHOT,-42.0,-18.0
2,4,4,1,21,3,even,8477021,MISSED_SHOT,-90.0,-12.0
2,4,4,1,21,3,even,8479398,MISSED_SHOT,-39.0,4.0
2,4,4,1,21,3,even,8477492,MISSED_SHOT,-56.0,12.0
2,4,4,1,21,3,even,8473446,MISSED_SHOT,-5.0,-7.0
0,53,54,0,54,1,even,8475209,MISSED_SHOT,75.0,-20.0
0,53,54,0,54,1,even,8475246,MISSED_SHOT,32.0,-11.0
1,53,54,0,54,1,even,8476393,MISSED_SHOT,54.0,-30.0
1,53,53,1,54,1,even,8471707,MISSED_SHOT,-57.0,21.0
1,53,53,1,54,1,even,8471707,MISSED_SHOT,-65.0,5.0
2,53,54,1,54,2,even,8471274,MISSED_SHOT,-41.0,-14.0
2,53,54,1,54,2,even,8479343,MISSED_SHOT,-81.0,4.0
2,53,54,1,54,2,even,8477634,MISSED_SHOT,-49.0,-15.0
2,53,53,1,54,2,even,8476448,MISSED_SHOT,62.0,8.0
2,53,53,1,54,2,even,8477949,MISSED_SHOT,64.0,-12.0
2,53,53,1,54,2,even,8475750,MISSED_SHOT,60.0,-1.0
3,53,53,2,54,2,even,8476448,MISSED_SHOT,69.0,-8.0
3,53,54,2,54,2,even,8478440,MISSED_SHOT,-83.0,-4.0
3,53,53,2,54,2,even,8476525,MISSED_SHOT,41.0,25.0
3,53,53,2,54,3,even,8475193,MISSED_SHOT,-63.0,-19.0
3,53,53,2,54,3,even,8477846,MISSED_SHOT,-59.0,37.0
3,53,53,2,54,3,even,8476539,MISSED_SHOT,-57.0,-35.0
3,53,53,2,54,3,even,8468674,MISSED_SHOT,-36.0,35.0
3,53,54,2,54,3,even,8477989,MISSED_SHOT,-67.0,12.0
3,53,53,2,54,3,even,8468674,MISSED_SHOT,-80.0,8.0
3,53,53,2,54,3,pp,8471707,MISSED_SHOT,-66.0,-1.0
3,53,53,2,54,3,even,8476525,MISSED_SHOT,-54.0,-18.0
3,53,53,2,54,3,even,8477930,MISSED_SHOT,-36.0,-34.0
3,53,53,2,54,3,even,8476539,MISSED_SHOT,-60.0,-18.0
3,53,53,2,54,3,even,8471707,MISSED_SHOT,-74.0,19.0
0,14,14,0,6,1,even,8474207,MISSED_SHOT,34.0,31.0
0,14,14,0,6,1,even,8471276,MISSED_SHOT,68.0,4.0
0,14,6,0,6,1,even,8470601,MISSED_SHOT,-46.0,-15.0
0,14,6,0,6,1,even,8476468,MISSED_SHOT,-40.0,-17.0
0,14,14,0,6,1,even,8477956,MISSED_SHOT,84.0,-12.0
0,14,14,0,6,1,pp,8477956,MISSED_SHOT,50.0,14.0
0,14,6,0,6,1,pp,8476826,MISSED_SHOT,-73.0,-8.0
0,14,14,0,6,1,even,8478046,MISSED_SHOT,57.0,-10.0
0,14,6,0,6,1,even,8474870,MISSED_SHOT,-57.0,35.0
0,14,14,0,6,1,even,8470638,MISSED_SHOT,37.0,-25.0
1,14,14,2,6,2,even,8476891,MISSED_SHOT,-44.0,-23.0
1,14,14,2,6,2,even,8470655,MISSED_SHOT,-43.0,32.0
1,14,14,2,6,2,even,8476792,MISSED_SHOT,-33.0,-1.0
1,14,6,2,6,2,even,8476468,MISSED_SHOT,60.0,11.0
1,14,6,2,6,2,even,8476826,MISSED_SHOT,49.0,-25.0
1,14,6,2,6,2,even,8470601,MISSED_SHOT,75.0,-5.0
1,14,6,2,6,2,pp,8474564,MISSED_SHOT,43.0,24.0
1,14,6,2,6,2,pp,8476826,MISSED_SHOT,40.0,29.0
1,14,6,2,6,2,even,8474870,MISSED_SHOT,70.0,9.0
1,14,14,2,6,2,pp,8470638,MISSED_SHOT,-51.0,23.0
1,14,6,2,6,2,even,8475167,MISSED_SHOT,-85.0,-12.0
1,14,14,2,6,2,even,8477987,MISSED_SHOT,-73.0,6.0
1,14,6,2,6,2,even,8479410,MISSED_SHOT,46.0,-14.0
1,14,6,2,6,3,even,8476468,MISSED_SHOT,-76.0,-14.0
1,14,6,2,6,3,even,8474151,MISSED_SHOT,-73.0,17.0
1,14,14,2,6,3,pp,8474062,MISSED_SHOT,73.0,5.0
1,14,6,3,6,3,even,8476453,MISSED_SHOT,-46.0,25.0
2,14,6,3,6,3,even,8471958,MISSED_SHOT,-62.0,36.0
2,14,14,3,6,3,even,8477213,MISSED_SHOT,78.0,3.0
0,17,17,0,7,1,even,8477499,MISSED_SHOT,48.0,-35.0
