away,away_id,d_team,defender,home,home_id,period,pp_status,shooter,type,x,y
3,2,2,8469619,4,4,3,sh,8474161,BLOCKED_SHOT,-73.0,8.0
4,2,2,8475166,4,4,3,even,8478500,BLOCKED_SHOT,-72.0,-24.0
4,2,4,8477290,4,4,3,even,8475181,BLOCKED_SHOT,-87.0,38.0
4,2,4,8477462,4,4,3,even,8475166,BLOCKED_SHOT,72.0,-2.0
4,2,2,8475181,4,4,4,even,8478500,BLOCKED_SHOT,60.0,-3.0
0,21,21,8473446,0,30,1,even,8470600,BLOCKED_SHOT,-67.0,-11.0
0,21,30,8469459,0,30,1,even,8476455,BLOCKED_SHOT,48.0,-20.0
0,21,21,8476952,1,30,1,even,8464989,BLOCKED_SHOT,-53.0,-15.0
0,21,30,8471476,1,30,1,even,8475197,BLOCKED_SHOT,49.0,-18.0
0,21,30,8476463,1,30,1,even,8478842,BLOCKED_SHOT,52.0,-4.0
0,21,21,8476442,1,30,1,sh,8475745,BLOCKED_SHOT,-44.0,-16.0
2,21,30,8469459,1,30,1,even,8473446,BLOCKED_SHOT,53.0,12.0
2,21,30,8464989,2,30,2,even,8475197,BLOCKED_SHOT,-64.0,10.0
2,21,30,8464989,2,30,2,sh,8475197,BLOCKED_SHOT,-51.0,-7.0
2,21,30,8475745,2,30,2,even,8474717,BLOCKED_SHOT,-75.0,8.0
2,21,21,8479398,2,30,2,even,8475798,BLOCKED_SHOT,64.0,-5.0
2,21,21,8473446,2,30,2,even,8476463,BLOCKED_SHOT,48.0,19.0
2,21,30,8475220,2,30,2,even,8477507,BLOCKED_SHOT,-46.0,-15.0
2,21,30,8474716,2,30,3,sh,8475197,BLOCKED_SHOT,41.0,7.0
2,21,30,8474716,2,30,3,sh,8477492,BLOCKED_SHOT,55.0,15.0
2,21,21,8476442,2,30,3,even,8475220,BLOCKED_SHOT,-67.0,2.0
2,21,21,8471260,2,30,3,even,8474716,BLOCKED_SHOT,-18.0,20.0
2,21,21,8477021,2,30,3,even,8469459,BLOCKED_SHOT,-70.0,-24.0
2,21,21,8478842,2,30,3,even,8469459,BLOCKED_SHOT,-63.0,-12.0
2,21,30,8474589,2,30,3,even,8473446,BLOCKED_SHOT,43.0,-15.0
2,21,21,8479398,2,30,3,even,8469459,BLOCKED_SHOT,-63.0,14.0
2,21,21,8477456,2,30,3,even,8476463,BLOCKED_SHOT,-43.0,-23.0
2,21,21,8476442,2,30,3,even,8476856,BLOCKED_SHOT,-46.0,27.0
2,21,30,8476619,2,30,3,even,8477507,BLOCKED_SHOT,36.0,16.0
2,21,30,8464989,2,30,3,even,8475197,BLOCKED_SHOT,60.0,0.0
2,21,21,8474717,2,30,3,even,8470595,BLOCKED_SHOT,-55.0,13.0
2,21,30,8475799,2,30,3,even,8477507,BLOCKED_SHOT,40.0,23.0
1,52,52,8470834,0,24,1,pp,8475164,BLOCKED_SHOT,66.0,5.0
2,52,24,8474683,0,24,1,even,8475179,BLOCKED_SHOT,-55.0,-2.0
2,52,24,8475764,0,24,1,pp,8475279,BLOCKED_SHOT,-70.0,17.0
2,52,52,8470834,0,24,1,even,8477941,BLOCKED_SHOT,78.0,7.0
2,52,52,8475279,0,24,1,even,8476854,BLOCKED_SHOT,79.0,6.0
2,52,52,8470834,0,24,1,even,8476854,BLOCKED_SHOT,77.0,3.0
2,52,52,8477504,0,24,1,even,8475780,BLOCKED_SHOT,73.0,-12.0
2,52,52,8470834,0,24,1,even,8475164,BLOCKED_SHOT,82.0,-5.0
2,52,52,8476885,0,24,1,even,8468535,BLOCKED_SHOT,64.0,16.0
2,52,52,8476885,0,24,1,even,8467400,BLOCKED_SHOT,69.0,11.0
2,52,52,8477504,0,24,1,even,8476971,BLOCKED_SHOT,73.0,1.0
2,52,52,8474574,0,24,1,even,8470621,BLOCKED_SHOT,76.0,-3.0
2,52,24,8476483,0,24,2,even,8479339,BLOCKED_SHOT,66.0,3.0
2,52,24,8470621,0,24,2,even,8473412,BLOCKED_SHOT,73.0,-3.0
2,52,24,8475764,0,24,2,even,8477504,BLOCKED_SHOT,71.0,8.0
2,52,24,8475780,1,24,2,even,8477504,BLOCKED_SHOT,72.0,14.0
3,52,52,8468611,1,24,2,sh,8475222,BLOCKED_SHOT,-47.0,7.0
3,52,52,8476460,1,24,2,even,8476854,BLOCKED_SHOT,-71.0,1.0
3,52,52,8476885,1,24,3,even,8475164,BLOCKED_SHOT,66.0,4.0
3,52,52,8476392,1,24,3,even,8470621,BLOCKED_SHOT,74.0,-5.0
3,52,24,8475436,1,24,3,even,8470834,BLOCKED_SHOT,-77.0,13.0
3,52,24,8475764,1,24,3,even,8478398,BLOCKED_SHOT,-58.0,-6.0
3,52,24,8475780,1,24,3,even,8475279,BLOCKED_SHOT,-76.0,3.0
3,52,52,8479293,1,24,3,even,8467400,BLOCKED_SHOT,58.0,28.0
3,52,24,8475222,1,24,3,even,8473618,BLOCKED_SHOT,-64.0,-1.0
3,52,52,8471218,1,24,3,even,8476854,BLOCKED_SHOT,57.0,17.0
3,52,24,8476312,1,24,3,even,8476460,BLOCKED_SHOT,-70.0,11.0
3,52,52,8475179,1,24,3,sh,8477986,BLOCKED_SHOT,72.0,12.0
3,52,24,8467400,1,24,3,even,8477429,BLOCKED_SHOT,-62.0,-14.0
3,52,52,8476885,1,24,3,even,8475764,BLOCKED_SHOT,62.0,4.0
3,52,52,8476460,1,24,3,even,8471699,BLOCKED_SHOT,81.0,2.0
0,14,15,8474590,0,15,1,even,8475167,BLOCKED_SHOT,61.0,14.0
1,14,15,8471698,0,15,1,even,8476453,BLOCKED_SHOT,47.0,12.0
1,14,14,8475167,0,15,1,even,8471702,BLOCKED_SHOT,-74.0,8.0
1,14,14,8475167,0,15,1,even,8474590,BLOCKED_SHOT,-65.0,-9.0
1,14,15,8476880,0,15,1,even,8475167,BLOCKED_SHOT,43.0,0.0
1,14,15,8477474,0,15,1,even,8476975,BLOCKED_SHOT,85.0,-17.0
1,14,14,8471958,0,15,1,sh,8471214,BLOCKED_SHOT,-69.0,3.0
1,14,14,8478010,0,15,1,sh,8471702,BLOCKED_SHOT,-60.0,-13.0
1,14,14,8471873,0,15,1,even,8475163,BLOCKED_SHOT,-56.0,-12.0
1,14,14,8478010,0,15,1,even,8471710,BLOCKED_SHOT,-58.0,-4.0
1,14,15,8475758,1,15,2,even,8471873,BLOCKED_SHOT,-63.0,16.0
1,14,15,8474590,1,15,2,even,8479410,BLOCKED_SHOT,-69.0,-8.0
1,14,15,8475163,1,15,2,even,8479410,BLOCKED_SHOT,-42.0,-22.0
1,14,14,8479410,1,15,2,even,8475163,BLOCKED_SHOT,67.0,11.0
1,14,15,8473563,2,15,2,even,8474564,BLOCKED_SHOT,-59.0,-15.0
1,14,15,8475163,2,15,2,even,8475167,BLOCKED_SHOT,-39.0,17.0
1,14,15,8474590,2,15,3,even,8475167,BLOCKED_SHOT,53.0,3.0
1,14,14,8476292,2,15,3,even,8477474,BLOCKED_SHOT,-62.0,4.0
1,14,14,8476975,2,15,3,even,8471698,BLOCKED_SHOT,-73.0,1.0
1,14,14,8476292,2,15,3,even,8474590,BLOCKED_SHOT,-67.0,7.0
1,14,15,8468498,2,15,3,even,8476292,BLOCKED_SHOT,53.0,-2.0
1,14,15,8475758,2,15,3,even,8476292,BLOCKED_SHOT,66.0,9.0
1,14,15,8468498,2,15,3,even,8476886,BLOCKED_SHOT,75.0,11.0
1,14,15,8471698,2,15,3,even,8471873,BLOCKED_SHOT,35.0,22.0
1,14,15,8474590,2,15,3,even,8473986,BLOCKED_SHOT,45.0,-17.0
1,14,14,8475167,2,15,3,even,8471214,BLOCKED_SHOT,-57.0,19.0
1,14,15,8471710,2,15,3,even,8476975,BLOCKED_SHOT,74.0,7.0
1,14,15,8475163,2,15,3,even,8475167,BLOCKED_SHOT,71.0,5.0
1,14,14,8478010,2,15,3,even,8471702,BLOCKED_SHOT,-59.0,17.0
1,14,14,8475167,2,15,3,even,8473563,BLOCKED_SHOT,-74.0,-8.0
1,14,15,8474590,2,15,3,even,8474564,BLOCKED_SHOT,49.0,-10.0
1,14,14,8474870,2,15,3,even,8468498,BLOCKED_SHOT,-67.0,2.0
1,14,15,8471702,2,15,3,even,8476453,BLOCKED_SHOT,78.0,9.0
1,14,15,8474590,3,15,3,even,8471873,BLOCKED_SHOT,72.0,6.0
1,14,15,8474590,3,15,3,sh,8474564,BLOCKED_SHOT,65.0,12.0
1,14,15,8474590,3,15,3,sh,8474564,BLOCKED_SHOT,76.0,11.0
1,14,15,8474189,3,15,3,sh,8476453,BLOCKED_SHOT,67.0,6.0
1,14,15,8473563,3,15,3,sh,8479410,BLOCKED_SHOT,71.0,5.0
1,14,15,8468498,3,15,3,sh,8479410,BLOCKED_SHOT,71.0,8.0
0,22,7,8477499,0,7,1,even,8473473,BLOCKED_SHOT,-62.0,1.0
0,22,22,8471729,0,7,1,even,8473992,BLOCKED_SHOT,71.0,7.0
0,22,22,8471729,0,7,1,even,8474618,BLOCKED_SHOT,83.0,12.0
0,22,22,8473914,0,7,1,even,8479755,BLOCKED_SHOT,40.0,-4.0
0,22,22,8476457,0,7,1,sh,8478403,BLOCKED_SHOT,57.0,-8.0
0,22,7,8474618,0,7,1,pp,8476915,BLOCKED_SHOT,-57.0,8.0
0,22,7,8477499,0,7,1,even,8469500,BLOCKED_SHOT,-69.0,3.0
0,22,7,8477499,0,7,1,even,8479465,BLOCKED_SHOT,-72.0,3.0
0,22,22,8476457,0,7,1,sh,8478403,BLOCKED_SHOT,54.0,-20.0
0,22,7,8474618,0,7,2,pp,8471729,BLOCKED_SHOT,45.0,18.0
0,22,7,8479755,0,7,2,pp,8479344,BLOCKED_SHOT,51.0,20.0
0,22,7,8476931,0,7,2,pp,8476454,BLOCKED_SHOT,69.0,8.0
0,22,7,8471678,0,7,2,pp,8479483,BLOCKED_SHOT,57.0,-14.0
0,22,7,8474618,0,7,2,pp,8478402,BLOCKED_SHOT,75.0,-6.0
0,22,22,8471729,0,7,2,sh,8476470,BLOCKED_SHOT,-67.0,2.0
0,22,22,8476988,0,7,2,sh,8476470,BLOCKED_SHOT,-75.0,-10.0
0,22,7,8476931,0,7,2,pp,8476915,BLOCKED_SHOT,56.0,3.0
0,22,7,8475185,0,7,2,pp,8476454,BLOCKED_SHOT,82.0,-8.0
0,22,22,8477498,0,7,2,sh,8474618,BLOCKED_SHOT,-65.0,4.0
0,22,22,8471729,0,7,2,sh,8477933,BLOCKED_SHOT,-70.0,3.0
0,22,22,8478402,0,7,2,sh,8479755,BLOCKED_SHOT,-67.0,-3.0
0,22,22,8476454,0,7,2,sh,8475185,BLOCKED_SHOT,-61.0,18.0
0,22,7,8475158,1,7,2,even,8479483,BLOCKED_SHOT,57.0,1.0
0,22,22,8476458,2,7,3,even,8475185,BLOCKED_SHOT,72.0,0.0
0,22,7,8476931,2,7,3,even,8476457,BLOCKED_SHOT,-71.0,15.0
0,22,7,8475169,2,7,3,sh,8476988,BLOCKED_SHOT,-45.0,3.0
0,22,7,8476931,2,7,3,even,8469500,BLOCKED_SHOT,-68.0,15.0
0,22,7,8477499,2,7,3,even,8473473,BLOCKED_SHOT,-76.0,13.0
0,22,7,8477499,2,7,3,even,8474034,BLOCKED_SHOT,-54.0,-22.0
0,22,7,8477499,2,7,3,even,8474034,BLOCKED_SHOT,-75.0,-5.0
0,22,7,8476931,2,7,3,even,8477498,BLOCKED_SHOT,-60.0,3.0
0,22,7,8474618,2,7,3,even,8473473,BLOCKED_SHOT,-74.0,-28.0
0,22,7,8475185,2,7,3,even,8476988,BLOCKED_SHOT,-60.0,21.0
0,22,7,8478403,2,7,3,even,8476915,BLOCKED_SHOT,-45.0,-15.0
1,22,22,8477498,3,7,3,even,8475185,BLOCKED_SHOT,74.0,3.0
0,23,1,8472382,0,1,1,even,8471303,BLOCKED_SHOT,-65.0,-14.0
0,23,23,8474040,0,1,1,even,8475186,BLOCKED_SHOT,79.0,15.0
0,23,1,8475791,0,1,1,even,8471303,BLOCKED_SHOT,-61.0,-15.0
0,23,1,8474641,0,1,1,even,8477018,BLOCKED_SHOT,-63.0,3.0
0,23,1,8472382,0,1,1,even,8478444,BLOCKED_SHOT,-66.0,3.0
0,23,1,8476474,0,1,1,even,8474584,BLOCKED_SHOT,-58.0,-22.0
0,23,23,8477500,0,1,1,even,8475791,BLOCKED_SHOT,63.0,2.0
0,23,23,8475690,0,1,1,even,8472382,BLOCKED_SHOT,71.0,15.0
0,23,23,8471303,0,1,1,even,8471226,BLOCKED_SHOT,70.0,-7.0
0,23,23,8477018,0,1,1,sh,8479407,BLOCKED_SHOT,72.0,-5.0
0,23,23,8471303,0,1,2,sh,8475791,BLOCKED_SHOT,-69.0,9.0
0,23,1,8476474,1,1,2,even,8477018,BLOCKED_SHOT,60.0,8.0
0,23,1,8476399,1,1,2,even,8477018,BLOCKED_SHOT,68.0,0.0
1,23,1,8477355,1,1,2,even,8477018,BLOCKED_SHOT,74.0,10.0
1,23,1,8477355,2,1,2,even,8475690,BLOCKED_SHOT,75.0,-9.0
1,23,1,8478401,3,1,2,even,8476884,BLOCKED_SHOT,74.0,1.0
1,23,23,8474584,3,1,3,even,8476207,BLOCKED_SHOT,71.0,-13.0
2,23,1,8476474,3,1,3,even,8478444,BLOCKED_SHOT,-45.0,-20.0
0,17,17,8470318,0,3,1,even,8475184,BLOCKED_SHOT,-81.0,-9.0
0,17,17,8475193,0,3,1,even,8474000,BLOCKED_SHOT,-63.0,12.0
0,17,17,8477946,0,3,1,even,8474000,BLOCKED_SHOT,-52.0,14.0
0,17,17,8476822,0,3,1,even,8476869,BLOCKED_SHOT,-53.0,-21.0
0,17,3,8475692,0,3,1,even,8477215,BLOCKED_SHOT,51.0,14.0
0,17,17,8475193,0,3,1,even,8470041,BLOCKED_SHOT,-76.0,-2.0
0,17,3,8474000,0,3,1,sh,8476960,BLOCKED_SHOT,81.0,10.0
0,17,17,8470110,0,3,1,even,8475184,BLOCKED_SHOT,-70.0,-21.0
0,17,17,8477215,0,3,1,even,8474031,BLOCKED_SHOT,-63.0,-1.0
0,17,3,8474031,0,3,1,even,8471242,BLOCKED_SHOT,75.0,-7.0
0,17,17,8470318,0,3,1,even,8473546,BLOCKED_SHOT,-67.0,11.0
0,17,17,8471794,0,3,1,even,8471686,BLOCKED_SHOT,-56.0,-25.0
0,17,3,8475763,0,3,1,even,8475324,BLOCKED_SHOT,61.0,-8.0
0,17,3,8474000,0,3,1,even,8476960,BLOCKED_SHOT,73.0,19.0
0,17,3,8477402,0,3,1,even,8477946,BLOCKED_SHOT,60.0,-25.0
0,17,3,8474000,0,3,2,even,8475324,BLOCKED_SHOT,-78.0,6.0
0,17,17,8474679,0,3,2,even,8476869,BLOCKED_SHOT,61.0,8.0
0,17,17,8471716,0,3,2,even,8471686,BLOCKED_SHOT,75.0,5.0
0,17,17,8476822,0,3,2,even,8474031,BLOCKED_SHOT,62.0,0.0
0,17,17,8476443,0,3,2,even,8473546,BLOCKED_SHOT,71.0,8.0
0,17,17,8475324,0,3,2,sh,8477402,BLOCKED_SHOT,75.0,1.0
